Tijdstip;Bathse spuisluis;Bergse diepsluis;Krammersluizen;Kwel_Krammer_Volkerak_West;Kwel_Eendracht_Noord;Kwel_Eendracht_Zuid;Kwel_Zoommeer;Kwel_Zoommeer_Zuid
;g NaCL/s;g NaCL / S;g NaCL / S;g NaCL / S;g NaCL / S;g NaCL / S;g NaCL / S;g NaCL / S
2018-08-17 00:00;100.0;500.0;15844.599834502174;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-08-18 00:00;100.0;500.0;16803.32641818961;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-08-19 00:00;100.0;500.0;10251.663879999649;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-08-20 00:00;100.0;500.0;14906.032209393945;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-08-21 00:00;100.0;500.0;18806.66469323849;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-08-22 00:00;100.0;500.0;22738.84933454111;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-08-23 00:00;100.0;500.0;17227.94234399988;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-08-24 00:00;100.0;500.0;19862.34449376587;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-08-25 00:00;100.0;500.0;17582.994978860028;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-08-26 00:00;100.0;500.0;11424.062781847913;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-08-27 00:00;100.0;500.0;16021.540664621036;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-08-28 00:00;100.0;500.0;20282.56737542472;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-08-29 00:00;100.0;500.0;18445.29923432604;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-08-30 00:00;100.0;500.0;18801.157396283197;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-08-31 00:00;100.0;500.0;20749.662576439467;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-09-01 00:00;100.0;500.0;14110.884441935426;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-09-02 00:00;100.0;500.0;11640.799580585053;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-09-03 00:00;100.0;500.0;18120.498223828923;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-09-04 00:00;100.0;500.0;17612.366472784604;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-09-05 00:00;100.0;500.0;17351.34123823286;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-09-06 00:00;100.0;500.0;18489.59196925034;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-09-07 00:00;100.0;500.0;19334.78164767497;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-09-08 00:00;100.0;500.0;14311.074934207316;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-09-09 00:00;100.0;500.0;9934.515453632217;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-09-10 00:00;100.0;500.0;13399.082318483961;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-09-11 00:00;100.0;500.0;16603.657123429708;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-09-12 00:00;100.0;500.0;17989.79485349742;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-09-13 00:00;100.0;500.0;19255.988261828246;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-09-14 00:00;100.0;500.0;14610.88943278716;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-09-15 00:00;100.0;500.0;4984.4532648267505;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-09-16 00:00;100.0;500.0;4726.03201545017;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-09-17 00:00;100.0;500.0;4556.354616959141;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-09-18 00:00;100.0;500.0;6039.590077771473;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-09-19 00:00;100.0;500.0;7258.973133601593;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-09-20 00:00;100.0;500.0;4293.719595485058;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-09-21 00:00;100.0;500.0;8845.185807038379;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-09-22 00:00;100.0;500.0;6167.014982806019;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-09-23 00:00;100.0;500.0;5651.176530494809;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-09-24 00:00;100.0;500.0;3654.571112689612;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-09-25 00:00;100.0;500.0;5359.011619568163;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-09-26 00:00;100.0;500.0;7709.026890513889;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-09-27 00:00;100.0;500.0;4733.247146783322;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-09-28 00:00;100.0;500.0;8486.943449412982;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-09-29 00:00;100.0;500.0;4594.420775625451;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-09-30 00:00;100.0;500.0;4422.294608605222;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-10-01 00:00;100.0;500.0;3872.544516876983;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-10-02 00:00;100.0;500.0;6677.598646992383;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-10-03 00:00;100.0;500.0;6460.263730248692;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-10-04 00:00;100.0;500.0;7715.156648531588;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-10-05 00:00;100.0;500.0;7844.765031056408;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-10-06 00:00;100.0;500.0;5832.10346268139;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-10-07 00:00;100.0;500.0;5982.965855006027;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-10-08 00:00;100.0;500.0;6520.348730445106;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-10-09 00:00;100.0;500.0;4485.9192710109255;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-10-10 00:00;100.0;500.0;7129.666039325729;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-10-11 00:00;100.0;500.0;8318.804078312429;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-10-12 00:00;100.0;500.0;4093.4822128497867;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-10-13 00:00;100.0;500.0;4556.9319347838045;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-10-14 00:00;100.0;500.0;2674.606844151906;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-10-15 00:00;100.0;500.0;3545.291025025852;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-10-16 00:00;100.0;500.0;4699.551941222287;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-10-17 00:00;100.0;500.0;5293.58802798802;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-10-18 00:00;100.0;500.0;3690.2638911511235;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-10-19 00:00;100.0;500.0;5722.770277940524;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-10-20 00:00;100.0;500.0;5996.020147232944;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-10-21 00:00;100.0;500.0;3709.1839971160553;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-10-22 00:00;100.0;500.0;3925.7770469260413;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-10-23 00:00;100.0;500.0;3641.91402599308;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-10-24 00:00;100.0;500.0;5758.029430528771;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-10-25 00:00;100.0;500.0;3934.135315951569;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-10-26 00:00;100.0;500.0;6515.972494019407;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-10-27 00:00;100.0;500.0;6217.315377586537;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-10-28 00:00;100.0;500.0;4858.077634512085;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-10-29 00:00;100.0;500.0;4052.093250181496;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-10-30 00:00;100.0;500.0;6419.3675876908665;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-10-31 00:00;100.0;500.0;6136.04468662813;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-11-01 00:00;100.0;500.0;7541.94719325448;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-11-02 00:00;100.0;500.0;5939.808916040626;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-11-03 00:00;100.0;500.0;5124.820610687047;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-11-04 00:00;100.0;500.0;4405.693312319853;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-11-05 00:00;100.0;500.0;4030.2117893799564;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-11-06 00:00;100.0;500.0;5521.644768350288;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-11-07 00:00;100.0;500.0;4784.4847048983565;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-11-08 00:00;100.0;500.0;4615.956935119574;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-11-09 00:00;100.0;500.0;3805.1790740968454;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-11-10 00:00;100.0;500.0;4817.193420598966;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-11-11 00:00;100.0;500.0;3709.11532175264;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-11-12 00:00;100.0;500.0;4017.920188610355;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-11-13 00:00;100.0;500.0;7588.176108787062;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-11-14 00:00;100.0;500.0;6378.864744539907;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-11-15 00:00;100.0;500.0;5231.963409103481;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-11-16 00:00;100.0;500.0;5986.177544270261;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-11-17 00:00;100.0;500.0;5759.63301051468;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-11-18 00:00;100.0;500.0;3741.3694004362915;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-11-19 00:00;100.0;500.0;4739.277385193892;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-11-20 00:00;100.0;500.0;5748.833937738126;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-11-21 00:00;100.0;500.0;5208.842802212966;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-11-22 00:00;100.0;500.0;6477.862413651659;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-11-23 00:00;100.0;500.0;5445.844526752044;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-11-24 00:00;100.0;500.0;4928.179051692475;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-11-25 00:00;100.0;500.0;4310.425460843668;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-11-26 00:00;100.0;500.0;3999.1987783968016;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-11-27 00:00;100.0;500.0;6630.587450754978;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-11-28 00:00;100.0;500.0;5188.457037985598;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-11-29 00:00;100.0;500.0;4892.656444913317;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-11-30 00:00;100.0;500.0;6214.688316753881;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-12-01 00:00;100.0;500.0;5710.160859141278;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-12-02 00:00;100.0;500.0;2566.7199464015744;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-12-03 00:00;100.0;500.0;4193.728747153094;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-12-04 00:00;100.0;500.0;4960.451386632895;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-12-05 00:00;100.0;500.0;4270.254489059133;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-12-06 00:00;100.0;500.0;6341.505024629448;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-12-07 00:00;100.0;500.0;4239.163604637882;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-12-08 00:00;100.0;500.0;4919.906347836179;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-12-09 00:00;100.0;500.0;4319.169408333846;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-12-10 00:00;100.0;500.0;3208.8177594241356;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-12-11 00:00;100.0;500.0;6770.73163461233;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-12-12 00:00;100.0;500.0;7495.793882047075;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-12-13 00:00;100.0;500.0;4095.9720385130645;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-12-14 00:00;100.0;500.0;8476.368197020724;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-12-15 00:00;100.0;500.0;7803.432298186256;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-12-16 00:00;100.0;500.0;3693.678177187013;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-12-17 00:00;100.0;500.0;4787.887048549526;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-12-18 00:00;100.0;500.0;6214.954986498047;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-12-19 00:00;100.0;500.0;6307.406129800767;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-12-20 00:00;100.0;500.0;3819.458060254821;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-12-21 00:00;100.0;500.0;9101.273954793467;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-12-22 00:00;100.0;500.0;6292.101134193832;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-12-23 00:00;100.0;500.0;3806.2427464304396;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-12-24 00:00;100.0;500.0;3651.5121710861226;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-12-25 00:00;100.0;500.0;4638.817014687982;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-12-26 00:00;100.0;500.0;6669.573184030948;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-12-27 00:00;100.0;500.0;5842.184642430012;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-12-28 00:00;100.0;500.0;7424.992864458872;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-12-29 00:00;100.0;500.0;5616.640876692503;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-12-30 00:00;100.0;500.0;3321.6606580047987;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2018-12-31 00:00;100.0;500.0;267.0835383500546;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-01-01 00:00;100.0;500.0;5284.289154369018;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-01-02 00:00;100.0;500.0;5713.637327168728;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-01-03 00:00;100.0;500.0;6741.678769305889;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-01-04 00:00;100.0;500.0;6128.2287340873345;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-01-05 00:00;100.0;500.0;5019.761494684832;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-01-06 00:00;100.0;500.0;4522.514294076707;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-01-07 00:00;100.0;500.0;3501.935676636277;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-01-08 00:00;100.0;500.0;2755.351090679312;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-01-09 00:00;100.0;500.0;7512.696625354593;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-01-10 00:00;100.0;500.0;7005.603922817095;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-01-11 00:00;100.0;500.0;4699.456140960825;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-01-12 00:00;100.0;500.0;6685.376628250632;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-01-13 00:00;100.0;500.0;5182.202140562494;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-01-14 00:00;100.0;500.0;3716.693540194393;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-01-15 00:00;100.0;500.0;4503.272609889038;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-01-16 00:00;100.0;500.0;9196.527874381703;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-01-17 00:00;100.0;500.0;5507.080921531775;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-01-18 00:00;100.0;500.0;6095.0052700306705;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-01-19 00:00;100.0;500.0;6452.367759794116;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-01-20 00:00;100.0;500.0;5068.418349872194;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-01-21 00:00;100.0;500.0;4486.252206696754;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-01-22 00:00;100.0;500.0;3961.121306628821;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-01-23 00:00;100.0;500.0;6173.660175254282;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-01-24 00:00;100.0;500.0;5262.308265242698;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-01-25 00:00;100.0;500.0;5818.287045221857;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-01-26 00:00;100.0;500.0;6030.910306375726;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-01-27 00:00;100.0;500.0;4624.234246097181;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-01-28 00:00;100.0;500.0;4582.071316445256;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-01-29 00:00;100.0;500.0;5805.313020202756;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-01-30 00:00;100.0;500.0;5598.952575030468;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-01-31 00:00;100.0;500.0;5156.532542374879;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-02-01 00:00;100.0;500.0;4558.005052206521;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-02-02 00:00;100.0;500.0;4812.4242414563505;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-02-03 00:00;100.0;500.0;5710.939626434247;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-02-04 00:00;100.0;500.0;4968.24156623233;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-02-05 00:00;100.0;500.0;3305.164275100541;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-02-06 00:00;100.0;500.0;4807.335872508849;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-02-07 00:00;100.0;500.0;5754.21797809529;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-02-08 00:00;100.0;500.0;5911.922869265215;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-02-09 00:00;100.0;500.0;5330.8001167960565;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-02-10 00:00;100.0;500.0;4470.589303585716;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-02-11 00:00;100.0;500.0;3083.9734797231563;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-02-12 00:00;100.0;500.0;3539.7048012133996;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-02-13 00:00;100.0;500.0;5779.277453398161;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-02-14 00:00;100.0;500.0;5913.458729844465;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-02-15 00:00;100.0;500.0;4002.872589573652;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-02-16 00:00;100.0;500.0;5644.024961297692;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-02-17 00:00;100.0;500.0;3279.4306708750346;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-02-18 00:00;100.0;500.0;3928.6909806640897;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-02-19 00:00;100.0;500.0;3495.066933782793;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-02-20 00:00;100.0;500.0;4863.223473893803;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-02-21 00:00;100.0;500.0;4634.391366193979;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-02-22 00:00;100.0;500.0;4202.380671711463;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-02-23 00:00;100.0;500.0;4528.2194668659;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-02-24 00:00;100.0;500.0;4296.787688373661;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-02-25 00:00;100.0;500.0;3308.747967964216;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-02-26 00:00;100.0;500.0;4879.398340977436;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-02-27 00:00;100.0;500.0;4167.027165560888;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-02-28 00:00;100.0;500.0;3372.693843110929;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-03-01 00:00;100.0;500.0;6370.8116541571935;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-03-02 00:00;100.0;500.0;3866.456869053527;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-03-03 00:00;100.0;500.0;4513.792756714036;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-03-04 00:00;100.0;500.0;2911.391266514653;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-03-05 00:00;100.0;500.0;3088.3909695324924;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-03-06 00:00;100.0;500.0;4955.620836256002;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-03-07 00:00;100.0;500.0;4858.414252752689;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-03-08 00:00;100.0;500.0;4670.0025362835;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-03-09 00:00;100.0;500.0;6173.545965074272;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-03-10 00:00;100.0;500.0;5545.328812953077;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-03-11 00:00;100.0;500.0;3767.5705989917847;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-03-12 00:00;100.0;500.0;6468.33397428598;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-03-13 00:00;100.0;500.0;5095.182023929102;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-03-14 00:00;100.0;500.0;4904.897261328403;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-03-15 00:00;100.0;500.0;12431.907773513913;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-03-16 00:00;100.0;500.0;16617.16447389795;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-03-17 00:00;100.0;500.0;14964.817480803034;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-03-18 00:00;100.0;500.0;9611.16347321672;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-03-19 00:00;100.0;500.0;13005.656286047464;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-03-20 00:00;100.0;500.0;16857.269007095943;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-03-21 00:00;100.0;500.0;19255.191190662783;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-03-22 00:00;100.0;500.0;18086.18699495133;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-03-23 00:00;100.0;500.0;21593.362710077767;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-03-24 00:00;100.0;500.0;14702.590208247815;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-03-25 00:00;100.0;500.0;8717.296911653619;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-03-26 00:00;100.0;500.0;14412.865582959454;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-03-27 00:00;100.0;500.0;13197.118610935351;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-03-28 00:00;100.0;500.0;18676.211672242145;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-03-29 00:00;100.0;500.0;15689.518298020526;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-03-30 00:00;100.0;500.0;14575.697164497526;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-03-31 00:00;100.0;500.0;16175.637570638919;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-04-01 00:00;100.0;500.0;9354.899150227928;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-04-02 00:00;100.0;500.0;15836.543677132275;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-04-03 00:00;100.0;500.0;18238.09943138426;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-04-04 00:00;100.0;500.0;19711.360112454775;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-04-05 00:00;100.0;500.0;12310.891693324955;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
2019-04-06 00:00;100.0;500.0;19811.27179994977;899.9999999999999;300.00000000000006;300.00000000000006;750.0;750.0
