Tijdstip;I;II;III;IV;V;VI;VII;VIII;IX;X
;m3;m3;m3;m3;m3;m3;m3;m3;m3
2018-04-15 00:00;73493649.1764706;39196612.894117646;31847247.97647059;68594072.5647059;12074259.070588237;12074259.070588237;84146401.2;12248941.529411765;5849364.917647058;3450000.0
2018-04-16 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
2018-04-17 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
2018-04-18 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
2018-04-19 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
2018-04-20 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
2018-04-21 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
2018-04-22 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
2018-04-23 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
2018-04-24 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
2018-04-25 00:00;73484017.21008404;39191475.84537815;31843074.124369748;68585082.72941177;12073135.34117647;12073135.34117647;84140943.08571428;12247336.201680671;5848401.721008403;3450000.0
2018-04-26 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
2018-04-27 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
2018-04-28 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
2018-04-29 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
2018-04-30 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
2018-05-01 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
2018-05-02 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
2018-05-03 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
2018-05-04 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
2018-05-05 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
2018-05-06 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
2018-05-07 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
2018-05-08 00:00;73473167.39495797;39185689.27731092;31838372.537815124;68574956.23529412;12071869.529411765;12071869.529411765;84134794.85714287;12245527.899159662;5847316.739495798;3450000.0
2018-05-09 00:00;73414137.17647058;39154206.49411765;31812792.776470587;68519861.36470588;12064982.670588234;12064982.670588234;84101344.39999999;12235689.529411765;5841413.717647059;3450000.0
2018-05-10 00:00;73408205.74789916;39151043.06554622;31810222.490756303;68514325.36470588;12064290.670588234;12064290.670588234;84097983.25714286;12234700.957983194;5840820.574789916;3450000.0
2018-05-11 00:00;73421042.44819441;39157889.30570369;31815785.06088425;68526306.28498146;12065788.285622682;12065788.285622682;84105257.38731018;12236840.408032404;5842104.244819442;3450000.0
2018-05-12 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
2018-05-13 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
2018-05-14 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
2018-05-15 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
2018-05-16 00:00;73468940.8235294;39183435.105882354;31836541.02352941;68571011.43529412;12071376.429411765;12071376.429411765;84132399.8;12244823.470588235;5846894.082352941;3450000.0
2018-05-17 00:00;73298593.2605042;39092583.07226891;31762723.746218488;68412020.3764706;12051502.547058824;12051502.547058824;84035869.51428571;12216432.210084034;5829859.32605042;3450000.0
2018-05-18 00:00;73394319.4789916;39143637.05546219;31804205.107563026;68501364.84705883;12062670.605882354;12062670.605882354;84090114.37142856;12232386.579831934;5839431.94789916;3450000.0
2018-05-19 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
2018-05-20 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
2018-05-21 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
2018-05-22 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
2018-05-23 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
2018-05-24 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
2018-05-25 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
2018-05-26 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
2018-05-27 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
