Tijdstip;Waterstand streefwaarde;Waterstand werkelijk;Volkeraksluizen;Dintel;Vliet;Krammersluizen;Krammersluizen (na correctie);Bergse diepsluis;Kreekraksluizen;Bathse spuisluis (voor correctie);Bathse spuisluis;Watervraag Hollandse Delta;Watervraag Brabantse Delta;Watervraag Scheldestromen;Neerslag;Verdamping;Kwel
;m NAP;m NAP;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s;mm/d;mm/d;mm/d
2018-05-01 00:00;-0.1;-0.1;15.0;0.57;1.5019999999999998;8.814185778455027;8.814185778455027;1;2;0.8578142215449734;0.8578142215449734;0.5;0.9;3;2.6999999999999997;2.7;0
2018-05-02 00:00;-0.1;-0.1;15.0;2.654;0.35200000000000004;9.941482728119043;9.941482728119043;1;2;2.351727920029105;2.351727920029105;0.5;0.9;3;4.1499999999999995;1.7;0
2018-05-03 00:00;-0.1;-0.10000000000000002;15.0;3.287;1.3359999999999999;8.042925457962962;8.042925457962962;1;2;1.8042064864814698;1.8042064864814698;0.5;0.9;3;0.25;3.7;0
2018-05-04 00:00;-0.1;-0.1;15.0;3.565;1.6880000000000002;9.36556998402814;9.36556998402814;1;2;0.38847168263852616;0.38847168263852616;0.5;0.9;3;0.0;4.5;0
2018-05-05 00:00;-0.1;-0.1;15.0;2.356;0.894;8.777496908120007;8.777496908120007;1;2;2.8988919807688833;2.8988919807688833;0.5;0.9;3;2.0;0.8;0
2018-05-06 00:00;-0.1;-0.1;15.0;2.238;1.6269999999999998;7.112326573592595;7.112326573592595;1;2;2.975358611592588;2.975358611592588;0.5;0.9;3;0.4;2.4;0
2018-05-07 00:00;-0.1;-0.1;15.0;3.074;-0.289;10.25812081125926;9.0;1;2;-2.490018959407411;0;0.5;0.9;3;0.0;3.8;0
2018-05-08 00:00;-0.1;-0.10178884033613446;15.0;1.6909999999999998;-1.004;10.232599250851855;9.0;1;2;-5.174603880481484;0;0.5;0.9;3;0.0;2.9;0
2018-05-09 00:00;-0.1;-0.10572418823529413;15.0;2.053;0.452;9.045656501703704;9.0;1;2;-4.259975946148147;0;0.5;0.9;3;0.0;2.0;0
2018-05-10 00:00;-0.1;-0.10611961680672269;15.0;2.938;0.6990000000000001;8.030762602185185;8.030762602185185;1;2;-3.624980194777774;0;0.5;0.9;3;0.0;3.8;0
2018-05-11 00:00;-0.1;-0.10526383678703866;15.0;2.045;0.763;8.779715695537035;8.779715695537035;1;2;1.7909198504259374;1.7909198504259374;0.5;0.9;3;9.100000000000001;3.6;0
2018-05-12 00:00;-0.1;-0.1;15.0;2.718;0.835;10.443155347905725;10.443155347905725;1;2;7.114358540983165;7.114358540983165;0.5;0.9;3;11.0;1.7;0
2018-05-13 00:00;-0.1;-0.1;15.0;5.471;0.934;7.986430715353537;7.986430715353537;1;2;4.813418821683501;4.813418821683501;0.5;0.9;3;1.7500000000000002;3.5;0
2018-05-14 00:00;-0.1;-0.1;15.0;2.5610000000000004;-0.21;8.685593585493539;8.685593585493539;1;2;3.0214828033953474;3.0214828033953474;0.5;0.9;3;4.3500000000000005;1.8;0
2018-05-15 00:00;-0.1;-0.1;15.0;1.719;0.08;9.8596752232472;9.0;1;2;-2.28561735287683;0;0.5;0.9;3;0.05;2.7;0
2018-05-16 00:00;-0.1;-0.10207061176470589;15.0;-4.856;0.3635;9.645857484833336;9.0;1;2;-9.892540355203703;0;0.5;0.9;3;0.0;2.8;0
2018-05-17 00:00;-0.1;-0.11342711596638655;15.0;3.013;0.647;10.073833017160283;9.0;1;2;-5.925677924567684;0;0.5;0.9;3;5.199999999999999;2.1;0
2018-05-18 00:00;-0.1;-0.10704536806722688;15.0;7.263999999999999;1.212;9.317699836321198;9.317699836321198;1;2;1.42439507108622;1.42439507108622;0.5;0.9;3;1.6;2.3;0
2018-05-19 00:00;-0.1;-0.1;15.0;4.04;0.574;7.9079675527777775;7.9079675527777775;1;2;5.855511613888891;5.855511613888891;0.5;0.9;3;3.4499999999999997;1.2;0
2018-05-20 00:00;-0.1;-0.1;15.0;3.676;1.038;8.88799694814815;8.88799694814815;1;2;8.040007681481484;8.040007681481484;0.5;0.9;3;9.299999999999999;2.6;0
2018-05-21 00:00;-0.1;-0.1;15.0;1.05;0.518;9.991036313444443;9.030268518518518;1;2;-0.9607677949259255;0;0.5;0.9;3;2.0;2.2;0
2018-05-22 00:00;-0.1;-0.1;15.0;1.3230000000000002;-0.14800000000000002;10.715290688314816;10.715290688314816;1;2;0.6766074598333347;0.6766074598333347;0.5;0.9;3;5.300000000000001;1.5;0
2018-05-23 00:00;-0.1;-0.1;15.0;3.891;-0.603;10.803991605951037;10.803991605951037;1;2;8.347897282937847;8.347897282937847;0.5;0.9;3;12.9;0.9;0
2018-05-24 00:00;-0.1;-0.1;15.0;2.6860000000000004;-0.8490000000000001;7.843188469715633;7.843188469715633;1;2;1.9037073636176995;1.9037073636176995;0.5;0.9;3;1.45;1.0;0
2018-05-25 00:00;-0.1;-0.09999999999999999;15.0;7.215;1.09;9.6565545512037;9.6565545512037;1;2;10.793584337685198;10.793584337685198;0.5;0.9;3;8.299999999999999;1.7;0
2018-05-26 00:00;-0.1;-0.1;15.0;5.386;1.047;9.192793800740743;9.192793800740743;1;2;2.223308051111108;2.223308051111108;0.5;0.9;3;0.0;3.8;0
2018-05-27 00:00;-0.1;-0.1;15.0;4.6819999999999995;0.541;7.964254324139893;7.964254324139893;1;2;2.4484447499341786;2.4484447499341786;0.5;0.9;3;0.0;3.5;0
2018-05-28 00:00;-0.1;-0.1;15.0;8.663;1.068;8.416834095471218;8.416834095471218;1;2;5.677476089713968;5.677476089713968;0.5;0.9;3;0.0;4.7;0
2018-05-29 00:00;-0.1;-0.09999999999999999;15.0;6.042000000000001;0.174;9.380005621746376;9.380005621746376;1;2;0.9927073412165972;0.9927073412165972;0.5;0.9;3;0.0;5.0;0
2018-05-30 00:00;-0.1;-0.1;15.0;5.662999999999999;1.485;9.433947281435538;9.433947281435538;1;2;2.008497163008906;2.008497163008906;0.5;0.9;3;0.0;4.8;0
2018-05-31 00:00;-0.1;-0.1;15.0;7.416;1.594;7.704181124799565;7.704181124799565;1;2;5.600263319644881;5.600263319644881;0.5;0.9;3;0.0;4.8;0
2018-06-01 00:00;-0.1;-0.1;15.0;5.909;1.475;8.821590537929882;8.821590537929882;1;2;2.8568539065145604;2.8568539065145604;0.5;0.9;3;0.0;4.8;0
2018-06-02 00:00;-0.1;-0.1;15.0;4.6;0.40399999999999997;9.815595770199748;9.815595770199748;1;2;1.2733579335039569;1.2733579335039569;0.5;0.9;3;0.7;2.9;0
2018-06-03 00:00;-0.1;-0.09999999999999999;15.0;4.5969999999999995;1.003;7.984756641370369;7.984756641370369;1;2;4.044525766037049;4.044525766037049;0.5;0.9;3;0.8999999999999999;2.6;0
2018-06-04 00:00;-0.1;-0.1;15.0;6.349;1.649;8.052781771462962;8.052781771462962;1;2;7.820681191500001;7.820681191500001;0.5;0.9;3;4.0;3.6;0
2018-06-05 00:00;-0.1;-0.1;15.0;5.397;2.3040000000000003;7.92064835661111;7.92064835661111;1;2;4.487990532277778;4.487990532277778;0.5;0.9;3;0.0;4.2;0
2018-06-06 00:00;-0.1;-0.1;15.0;2.403;1.886;8.993106167925928;8.993106167925928;1;2;-0.20306450125926467;0;0.5;0.9;3;0.0;4.5;0
2018-06-07 00:00;-0.1;-0.10029487013292103;15.0;6.917000000000001;2.719;8.928474162857551;8.928474162857551;1;2;4.867771521068365;4.867771521068365;0.5;0.9;3;0.0;4.7;0
2018-06-08 00:00;-0.1;-0.09999999999999999;15.0;6.5089999999999995;2.7310000000000003;9.518939626063576;9.518939626063576;1;2;12.382692318380881;12.382692318380881;0.5;0.9;3;9.450000000000001;2.1;0
2018-06-09 00:00;-0.1;-0.10000000000000002;15.0;0.7559999999999999;2.29;6.699799877393688;6.699799877393688;1;2;0.8472417892729684;0.8472417892729684;0.5;0.9;3;0.0;4.5;0
2018-06-10 00:00;-0.1;-0.1;15.0;5.093;2.675;8.042488456942056;8.042488456942056;1;2;5.810465246761648;5.810465246761648;0.5;0.9;3;0.1;2.3;0
2018-06-11 00:00;-0.1;-0.09999999999999999;15.0;1.683;2.241;8.792496389650537;8.792496389650537;1;2;-0.36745472298386095;0;0.5;0.9;3;0.0;4.5;0
2018-06-12 00:00;-0.1;-0.10053358131203036;15.0;3.9330000000000003;1.168;9.646674513194442;9.646674513194442;1;2;0.13883835641428427;0.13883835641428427;0.5;0.9;3;0.0;3.7;0
2018-06-13 00:00;-0.1;-0.09999999999999999;15.0;4.206;1.465;10.121836784287037;9.89657870370371;1;2;-0.22525808058332752;0;0.5;0.9;3;0.0;4.9;0
2018-06-14 00:00;-0.1;-0.1;15.0;1.9480000000000002;1.053;8.267823293720275;8.267823293720275;1;2;0.5426674470204667;0.5426674470204667;0.5;0.9;3;0.0;2.6;0
2018-06-15 00:00;-0.1;-0.1;15.0;0.04;-1.463;10.262306069292071;9.0;1;2;-7.390861624847629;0;0.5;0.9;3;0.0;4.8;0
2018-06-16 00:00;-0.1;-0.10889928067226891;15.0;5.3870000000000005;-0.40399999999999997;7.530229523376543;7.530229523376543;1;2;-4.587937856709873;0;0.5;0.9;3;0.0;5.1;0
2018-06-17 00:00;-0.1;-0.10666214841713836;15.0;4.245;0.34299999999999997;8.547528381174821;8.547528381174821;1;2;-2.6691097564032042;0;0.5;0.9;3;0.0;2.5;0
2018-06-18 00:00;-0.1;-0.10387581652022247;15.0;4.128;1.683;9.921431683528878;9.0;1;2;-2.003036810302452;0;0.5;0.9;3;0.0;4.1;0
2018-06-19 00:00;-0.1;-0.10157059971349977;15.0;2.092;-0.612;8.936188810740743;8.936188810740743;1;2;-2.452840233810605;0;0.5;0.9;3;0.0;2.2;0
2018-06-20 00:00;-0.1;-0.10356177136472666;15.0;2.146;-0.159;10.610879678832054;9.0;1;2;-6.57567824597599;0;0.5;0.9;3;0.0;4.5;0
2018-06-21 00:00;-0.1;-0.10720938817144936;15.0;-0.096;0.021;8.598645508353131;8.598645508353131;1;2;-9.275133890311885;0;0.5;0.9;3;0.0;4.7;0
2018-06-22 00:00;-0.1;-0.11346842971635206;15.0;-0.051;-1.96;10.869591688425924;9.0;1;2;-16.346234837997073;0;0.5;0.9;3;0.0;2.6;0
2018-06-23 00:00;-0.1;-0.12102154568273861;15.0;-0.004;3.1289999999999996;8.42583573537037;8.42583573537037;1;2;-12.590673329385961;0;0.5;0.9;3;3.0;3.6;0
2018-06-24 00:00;-0.1;-0.11828292732199912;15.0;-0.063;5.521;9.468023753962962;9.0;1;2;-12.375118379645222;0;0.5;0.9;3;0.0;4.9;0
2018-06-25 00:00;-0.1;-0.11729030211191509;15.0;-0.039;6.237;9.292669021240739;9.0;1;2;-10.776184943219297;0;0.5;0.9;3;0.0;4.9;0
2018-06-26 00:00;-0.1;-0.11522312227998231;15.0;3.9730000000000003;4.236000000000001;9.514516976825249;9.0;1;2;-7.287991232137138;0;0.5;0.9;3;0.0;4.5;0
2018-06-27 00:00;-0.1;-0.10983576765813358;15.0;3.762;1.825;9.812536122051855;9.0;1;2;-6.153640006993377;0;0.5;0.9;3;0.0;4.0;0
2018-06-28 00:00;-0.1;-0.10775582143964618;15.0;4.399;2.884;9.51855100110117;9.0;1;2;-2.5246872934501;0;0.5;0.9;3;0.0;3.7;0
2018-06-29 00:00;-0.1;-0.10291311219594869;15.0;5.037;2.523;9.405794526632835;9.405794526632835;1;2;0.5113793662034269;0.5113793662034269;0.5;0.9;3;0.0;4.7;0
2018-06-30 00:00;-0.1;-0.1;15.0;4.507;2.0269999999999997;10.04360867044302;10.04360867044302;1;2;8.428932996223647;8.428932996223647;0.5;0.9;3;7.2;0.9;0
2018-07-01 00:00;-0.1;-0.1;15.0;6.602;3.8560000000000003;7.7782099926495745;7.7782099926495745;1;2;21.986965933276352;21.986965933276352;0.5;0.9;3;19.8;2.8;0
2018-07-02 00:00;-0.1;-0.1;15.0;6.244;2.8930000000000002;6.465906823999998;6.465906823999998;1;2;15.436023731555558;15.436023731555558;0.5;0.9;3;10.3;2.8;0
2018-07-03 00:00;-0.1;-0.1;15.0;1.787;0.493;8.774059918703703;8.774059918703703;1;2;5.341183136851846;5.341183136851846;0.5;0.9;3;7.9499999999999975;1.8;0
2018-07-04 00:00;-0.1;-0.1;15.0;3.681;1.599;9.017356572876118;9.017356572876118;1;2;3.965942038234996;3.965942038234996;0.5;0.9;3;1.4500000000000002;1.3;0
2018-07-05 00:00;-0.1;-0.1;15.0;2.108;0.28300000000000003;7.7137707225984755;7.7137707225984755;1;2;1.450840388512637;1.450840388512637;0.5;0.9;3;0.7;1.9;0
2018-07-06 00:00;-0.1;-0.1;15.0;4.048;2.873;9.371965829634343;9.371965829634343;1;2;3.771719355550845;3.771719355550845;0.5;0.9;3;0.0;2.0;0
2018-07-07 00:00;-0.1;-0.1;15.0;6.882000000000001;3.0660000000000003;8.855241445076253;8.855241445076253;1;2;6.4201891104793045;6.4201891104793045;0.5;0.9;3;0.0;3.3;0
2018-07-08 00:00;-0.1;-0.1;15.0;7.202000000000001;2.487;9.32708281566667;9.32708281566667;1;2;5.4827505176666635;5.4827505176666635;0.5;0.9;3;0.0;3.6;0
2018-07-09 00:00;-0.1;-0.1;15.0;5.5489999999999995;3.287;9.389195613074072;9.389195613074072;1;2;3.9478460535925937;3.9478460535925937;0.5;0.9;3;0.0;4.5;0
2018-07-10 00:00;-0.1;-0.1;15.0;4.001;1.764;9.639272011373217;9.639272011373217;1;2;0.35130669233048595;0.35130669233048595;0.5;0.9;3;0.0;4.9;0
2018-07-11 00:00;-0.1;-0.1;15.0;4.8839999999999995;3.218;9.145886682905877;9.145886682905877;1;2;4.008080909686716;4.008080909686716;0.5;0.9;3;0.0;3.7;0
2018-07-12 00:00;-0.1;-0.1;15.0;21.368000000000002;8.826;9.172280079035712;9.172280079035712;1;2;25.9359560320754;25.9359560320754;0.5;0.9;3;0.0;3.9;0
2018-07-13 00:00;-0.1;-0.1;15.0;15.71;3.4010000000000002;9.102411701481481;9.102411701481481;1;2;14.096435520740746;14.096435520740746;0.5;0.9;3;0.0;5.1;0
2018-07-14 00:00;-0.1;-0.09999999999999999;15.0;5.907;3.47;7.762485122017621;7.762485122017621;1;2;5.4957648779823876;5.4957648779823876;0.5;0.9;3;0.0;5.4;0
2018-07-15 00:00;-0.1;-0.1;15.0;5.115;3.287;8.730985020446347;8.730985020446347;1;2;3.4833992388129142;3.4833992388129142;0.5;0.9;3;0.0;5.5;0
2018-07-16 00:00;-0.1;-0.1;15.0;3.6;2.1430000000000002;8.817650065832332;8.817650065832332;1;2;1.2886601193528566;1.2886601193528566;0.5;0.9;3;0.0;4.7;0
2018-07-17 00:00;-0.1;-0.09999999999999999;15.0;2.8510000000000004;1.31;9.319065197407408;9.319065197407408;1;2;6.195117672962968;6.195117672962968;0.5;0.9;3;6.55;1.1;0
2018-07-18 00:00;-0.1;-0.1;15.0;4.244;3.0010000000000003;10.449546977148149;10.449546977148149;1;2;1.8474206154444426;1.8474206154444426;0.5;0.9;3;0.0;3.7;0
2018-07-19 00:00;-0.1;-0.1;15.0;2.366;1.673;9.735901208740742;9.0;1;2;-1.6779197272592583;0;0.5;0.9;3;0.0;5.2;0
2018-07-20 00:00;-0.1;-0.10136790588235293;15.0;3.573;3.3989999999999996;10.067223017777778;10.067223017777778;1;2;0.9458603155555663;0.9458603155555663;0.5;0.9;3;0.1;3.9;0
2018-07-21 00:00;-0.1;-0.1;15.0;5.678999999999999;3.931;9.411723629759262;9.411723629759262;1;2;5.319109703574068;5.319109703574068;0.5;0.9;3;0.0;3.6;0
2018-07-22 00:00;-0.1;-0.1;15.0;4.327;2.997;9.381649973925928;9.381649973925928;1;2;2.5811231742222165;2.5811231742222165;0.5;0.9;3;0.0;4.3;0
2018-07-23 00:00;-0.1;-0.1;15.0;5.0569999999999995;2.679;7.4210683464814835;7.4210683464814835;1;2;5.504630727592588;5.504630727592588;0.5;0.9;3;0.0;3.5;0
2018-07-24 00:00;-0.1;-0.1;15.0;7.881;4.398;8.050295062695472;8.050295062695472;1;2;10.313658641008232;10.313658641008232;0.5;0.9;3;0.6;2.8;0
2018-07-25 00:00;-0.1;-0.1;15.0;5.312;1.3419999999999999;9.180914332965905;9.180914332965905;1;2;4.866488444811874;4.866488444811874;0.5;0.9;3;2.0;2.3;0
2018-07-26 00:00;-0.1;-0.1;15.0;1.361;2.213;8.300565216708996;8.300565216708996;1;2;0.9451940425502643;0.9451940425502643;0.5;0.9;3;0.0;2.8;0
2018-07-27 00:00;-0.1;-0.1;15.0;2.1390000000000002;1.393;8.585601396314818;8.585601396314818;1;2;1.9954726777592562;1.9954726777592562;0.5;0.9;3;1.7000000000000006;2.5;0
2018-07-28 00:00;-0.1;-0.1;15.0;1.581;0.9990000000000001;8.355123847129633;8.355123847129633;1;2;-0.30996181009259827;0;0.5;0.9;3;0.5;3.6;0
2018-07-29 00:00;-0.1;-0.10045009580490759;15.0;5.337000000000001;3.0010000000000003;8.88693298681818;8.88693298681818;1;2;4.33080427716329;4.33080427716329;0.5;0.9;3;0.1;3.6;0
2018-07-30 00:00;-0.1;-0.1;15.0;4.345;2.043;8.880641467336408;8.880641467336408;1;2;7.0011664030339595;7.0011664030339595;0.5;0.9;3;5.45;2.7;0
2018-07-31 00:00;-0.1;-0.1;15.0;5.0680000000000005;2.399;8.67256878487433;8.67256878487433;1;2;3.846398807718267;3.846398807718267;0.5;0.9;3;0.0;3.7;0
2018-08-01 00:00;-0.1;-0.1;15.0;3.34;1.4769999999999999;8.965745962785896;8.965745962785896;1;2;0.42116144462151306;0.42116144462151306;0.5;0.9;3;0.0;4.4;0
2018-08-02 00:00;-0.1;-0.1;15.0;2.0340000000000003;1.584;8.316214063981484;8.316214063981484;1;2;0.5603507508333294;0.5603507508333294;0.5;0.9;3;0.0;3.4;0
2018-08-03 00:00;-0.1;-0.1;15.0;2.5989999999999998;0.8690000000000001;8.337733577509258;8.337733577509258;1;2;-0.5064233923240735;0;0.5;0.9;3;0.0;4.7;0
2018-08-04 00:00;-0.1;-0.10073537783355967;15.0;7.188;3.66;9.208223618531836;9.208223618531836;1;2;5.772126137292238;5.772126137292238;0.5;0.9;3;0.0;4.3;0
2018-08-05 00:00;-0.1;-0.1;15.0;7.909;4.025;9.870442646372489;9.870442646372489;1;2;6.564599020294176;6.564599020294176;0.5;0.9;3;0.0;4.5;0
2018-08-06 00:00;-0.1;-0.1;15.0;8.902000000000001;4.777;10.929210950377104;10.929210950377104;1;2;7.250830716289565;7.250830716289565;0.5;0.9;3;0.0;4.5;0
2018-08-07 00:00;-0.1;-0.1;15.0;6.432;3.5789999999999997;8.436950456968574;8.436950456968574;1;2;6.419419913401798;6.419419913401798;0.5;0.9;3;0.0;4.0;0
2018-08-08 00:00;-0.1;-0.1;15.0;3.759;1.787;8.912880301042328;8.912880301042328;1;2;2.3737446989576725;2.3737446989576725;0.5;0.9;3;0.0;2.7;0
2018-08-09 00:00;-0.1;-0.1;15.0;3.924;1.962;8.774613524869192;8.774613524869192;1;2;2.0944883269826566;2.0944883269826566;0.5;0.9;3;0.0;3.8;0
2018-08-10 00:00;-0.1;-0.1;15.0;4.796;3.185;9.189922829736627;9.189922829736627;1;2;3.429850318411517;3.429850318411517;0.5;0.9;3;0.0;4.3;0
2018-08-11 00:00;-0.1;-0.1;15.0;5.305;2.715;8.335048132407408;8.335048132407408;1;2;4.8746509416666655;4.8746509416666655;0.5;0.9;3;0.0;3.5;0
2018-08-12 00:00;-0.1;-0.1;15.0;5.077;2.03;6.5667856092592585;6.5667856092592585;1;2;5.247853279629628;5.247853279629628;0.5;0.9;3;0.0;4.2;0
2018-08-13 00:00;-0.1;-0.1;15.0;5.478;2.571;9.337764187154152;9.337764187154152;1;2;3.832069146179184;3.832069146179184;0.5;0.9;3;0.0;3.6;0
2018-08-14 00:00;-0.1;-0.1;15.0;3.3080000000000003;2.1919999999999997;9.857203852568068;9.857203852568068;1;2;0.7636294807652648;0.7636294807652648;0.5;0.9;3;0.0;3.6;0
2018-08-15 00:00;-0.1;-0.1;15.0;3.667;1.901;9.848601895525052;9.848601895525052;1;2;0.49590273410457897;0.49590273410457897;0.5;0.9;3;0.0;4.1;0
2018-08-16 00:00;-0.1;-0.1;15.0;3.411;1.722;9.130558373155909;9.130558373155909;1;2;1.0544092194366863;1.0544092194366863;0.5;0.9;3;0.0;3.7;0
2018-08-17 00:00;-0.1;-0.1;15.0;3.9989999999999997;2.787;9.91104309555978;9.91104309555978;1;2;3.648568015551327;3.648568015551327;0.5;0.9;3;0.0;1.2;0
2018-08-18 00:00;-0.1;-0.1;15.0;4.288;2.7880000000000003;8.791771829814818;8.791771829814818;1;2;4.472480484999997;4.472480484999997;0.5;0.9;3;0.05;2.1;0
2018-08-19 00:00;-0.1;-0.1;15.0;6.277;3.549;9.161443731978338;9.161443731978338;1;2;5.923121082836479;5.923121082836479;0.5;0.9;3;0.0;3.4;0
2018-08-20 00:00;-0.1;-0.1;15.0;6.377999999999999;2.91;9.947758860614258;9.947758860614258;1;2;4.874268917163522;4.874268917163522;0.5;0.9;3;0.0;3.0;0
2018-08-21 00:00;-0.1;-0.1;15.0;4.835;2.923;8.710345216071829;8.710345216071829;1;2;4.443951080224471;4.443951080224471;0.5;0.9;3;0.0;3.2;0
2018-08-22 00:00;-0.1;-0.1;15.0;3.051;1.8090000000000002;8.475621179520765;8.475621179520765;1;2;3.157989931590349;3.157989931590349;0.5;0.9;3;0.0;1.2;0
2018-08-23 00:00;-0.1;-0.1;15.0;1.91;1.3980000000000001;8.389519253925926;8.389519253925926;1;2;1.141165931259259;1.141165931259259;0.5;0.9;3;0.1;2.1;0
2018-08-24 00:00;-0.1;-0.1;15.0;5.205;2.353;8.868510499644621;8.868510499644621;1;2;5.118771907762787;5.118771907762787;0.5;0.9;3;0.0;1.7;0
2018-08-25 00:00;-0.1;-0.1;15.0;4.647;2.6180000000000003;8.211009983873899;8.211009983873899;1;2;4.725749275385361;4.725749275385361;0.5;0.9;3;0.0;2.8;0
2018-08-26 00:00;-0.1;-0.1;15.0;4.048;1.605;7.928365704814812;7.928365704814812;1;2;2.9831991100000046;2.9831991100000046;0.5;0.9;3;0.0;3.4;0
2018-08-27 00:00;-0.1;-0.1;15.0;5.406000000000001;2.905;8.950066383222222;8.950066383222222;1;2;5.377021579740743;5.377021579740743;0.5;0.9;3;0.0;2.3;0
2018-08-28 00:00;-0.1;-0.1;15.0;3.602;1.26;8.659740228346344;8.659740228346344;1;2;7.452144030912919;7.452144030912919;0.5;0.9;3;6.5;1.2;0
2018-08-29 00:00;-0.1;-0.1;15.0;4.191;2.199;8.910514125203036;8.910514125203036;1;2;14.686256708130298;14.686256708130298;0.5;0.9;3;15.049999999999999;1.1;0
2018-08-30 00:00;-0.1;-0.1;15.0;4.897;2.42;8.417215680077323;8.417215680077323;1;2;6.465351449552307;6.465351449552307;0.5;0.9;3;2.7499999999999996;2.8;0
2018-08-31 00:00;-0.1;-0.1;15.0;8.324;4.055;9.362933268614038;9.362933268614038;1;2;12.854203305460034;12.854203305460034;0.5;0.9;3;5.15;1.9;0
2018-09-01 00:00;-0.1;-0.1;15.0;6.121;3.343;10.199285028648148;10.199285028648148;1;2;15.300768212092596;15.300768212092596;0.5;0.9;3;14.05;1.8;0
2018-09-02 00:00;-0.1;-0.10000000000000002;15.0;4.926;2.266;8.869344844814817;8.869344844814817;1;2;4.889669044074062;4.889669044074062;0.5;0.9;3;0.6000000000000001;2.1;0
2018-09-03 00:00;-0.1;-0.1;15.0;3.734;1.8840000000000001;8.240002276000002;8.240002276000002;1;2;2.705428279555555;2.705428279555555;0.5;0.9;3;0.0;3.3;0
2018-09-04 00:00;-0.1;-0.1;15.0;1.656;1.071;8.691375777685376;8.691375777685376;1;2;-0.5680794813890819;0;0.5;0.9;3;0.0;3.2;0
2018-09-05 00:00;-0.1;-0.1008249086923028;15.0;3.392;2.1319999999999997;9.462237282441366;9.462237282441366;1;2;1.0965767546880736;1.0965767546880736;0.5;0.9;3;0.0;2.9;0
2018-09-06 00:00;-0.1;-0.1;15.0;4.816;1.808;8.55159849533622;8.55159849533622;1;2;5.775700115774889;5.775700115774889;0.5;0.9;3;1.75;1.6;0
2018-09-07 00:00;-0.1;-0.1;15.0;4.873;3.037;9.249243485185183;9.249243485185183;1;2;5.090038922222226;5.090038922222226;0.5;0.9;3;0.0;1.7;0
2018-09-08 00:00;-0.1;-0.1;15.0;3.34;2.279;8.623988921740738;8.623988921740738;1;2;2.873367559740743;2.873367559740743;0.5;0.9;3;0.0;2.5;0
2018-09-09 00:00;-0.1;-0.1;15.0;10.08;5.381;9.342430081833331;9.342430081833331;1;2;14.889287510759257;14.889287510759257;0.5;0.9;3;3.6;1.9;0
2018-09-10 00:00;-0.1;-0.1;15.0;6.622999999999999;3.405;11.145778134333332;11.145778134333332;1;2;21.77041631011111;21.77041631011111;0.5;0.9;3;22.7;0.5;0
2018-09-11 00:00;-0.1;-0.1;15.0;4.489;2.589;8.143926363617991;8.143926363617991;1;2;5.225624562307933;5.225624562307933;0.5;0.9;3;0.6000000000000001;2.5;0
2018-09-12 00:00;-0.1;-0.1;15.0;7.234;1.829;9.183265309428783;9.183265309428783;1;2;10.544260153534182;10.544260153534182;0.5;0.9;3;5.75;1.3;0
2018-09-13 00:00;-0.1;-0.1;15.0;7.767;2.815;9.60126322362123;9.60126322362123;1;2;7.306720572675068;7.306720572675068;0.5;0.9;3;1.1500000000000004;3.0;0
2018-09-14 00:00;-0.1;-0.1;15.0;25.791999999999998;9.238;9.990956210739403;9.990956210739403;1;2;30.607504437408746;30.607504437408746;0.5;0.9;3;0.05;3.0;0
2018-09-15 00:00;-0.1;-0.1;15.0;53.768;12.520999999999999;30.251182257814808;30.251182257814808;1;2;41.84730848292594;41.84730848292594;0.5;0.9;3;0.0;2.6;0
2018-09-16 00:00;-0.1;-0.10000000000000002;15.0;29.664;7.902;25.99795156461111;25.99795156461111;1;2;17.446404916870367;17.446404916870367;0.5;0.9;3;0.0;2.5;0
2018-09-17 00:00;-0.1;-0.1;15.0;16.48;3.5260000000000002;30.531077797222228;25.815490740740746;1;2;-4.715587056481482;0;0.5;0.9;3;0.0;2.6;0
2018-09-18 00:00;-0.1;-0.10000000000000002;15.0;10.144;1.974;29.573395823833327;17.789759259259256;1;2;-11.783636564574072;0;0.5;0.9;3;0.0;2.8;0
2018-09-19 00:00;-0.1;-0.1;15.0;10.412;2.125;28.27818360140741;18.415356481481478;1;2;-9.862827119925932;0;0.5;0.9;3;0.0;2.5;0
2018-09-20 00:00;-0.1;-0.1;15.0;7.906000000000001;1.3619999999999999;28.596668170864202;15.077490740740735;1;2;-13.519177430123467;0;0.5;0.9;3;0.0;2.6;0
2018-09-21 00:00;-0.1;-0.1;15.0;4.965;1.05;27.459325300986613;11.824490740740742;1;2;-15.63483456024587;0;0.5;0.9;3;0.0;2.6;0
2018-09-22 00:00;-0.1;-0.1;15.0;5.649;0.7020000000000001;27.18069634627881;18.70273611111111;1;2;-8.4779602351677;0;0.5;0.9;3;9.1;2.2;0
2018-09-23 00:00;-0.1;-0.09999999999999999;15.0;4.774;1.043;22.746499053030306;14.828747685185196;1;2;-7.917751367845109;0;0.5;0.9;3;4.15;2.1;0
2018-09-24 00:00;-0.1;-0.1;15.0;4.7219999999999995;0.919;31.95952401511785;12.276879629629633;1;2;-19.682644385488217;0;0.5;0.9;3;0.0;1.4;0
2018-09-25 00:00;-0.1;-0.1;15.0;3.467;0.987;29.693003544238767;10.401222222222223;1;2;-19.291781322016543;0;0.5;0.9;3;0.0;2.4;0
