# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/klimatologie/onderzoeksgegevens/homogeen_260/index.html> of de Centraal Nederland Temperatuur <http://www.knmi.nl/klimatologie/onderzoeksgegevens/CNT/>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 323:         3.884       51.527       1.40  WILHELMINADORP
# 
# YYYYMMDD = datum (YYYY=jaar,MM=maand,DD=dag); 
# HH       = tijd (HH=uur, UT.12 UT=13 MET, 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT; 
# RH       = Uursom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm); 
# 
# STN,YYYYMMDD,   HH,   RH
# 
  323,20030927,   19,    0
  323,20030927,   20,    0
  323,20030927,   21,    0
  323,20030927,   22,    0
  323,20030927,   23,    0
  323,20030927,   24,    0
  323,20030928,    1,    0
  323,20030928,    2,   -1
  323,20030928,    3,    9
  323,20030928,    4,    0
  323,20030928,    5,    0
  323,20030928,    6,    0
  323,20030928,    7,   11
  323,20030928,    8,    1
  323,20030928,    9,    1
  323,20030928,   10,    0
  323,20030928,   11,    0
  323,20030928,   12,    0
  323,20030928,   13,    0
  323,20030928,   14,    0
  323,20030928,   15,    0
  323,20030928,   16,    1
  323,20030928,   17,   -1
  323,20030928,   18,    0
  323,20030928,   19,    1
  323,20030928,   20,   18
  323,20030928,   21,   46
  323,20030928,   22,    5
  323,20030928,   23,    0
  323,20030928,   24,   15
  323,20030929,    1,    1
  323,20030929,    2,    8
  323,20030929,    3,    0
  323,20030929,    4,    0
  323,20030929,    5,    0
  323,20030929,    6,    5
  323,20030929,    7,    0
  323,20030929,    8,   -1
  323,20030929,    9,    0
  323,20030929,   10,    0
  323,20030929,   11,    0
  323,20030929,   12,    0
  323,20030929,   13,    0
  323,20030929,   14,    0
  323,20030929,   15,    0
  323,20030929,   16,    0
  323,20030929,   17,    0
  323,20030929,   18,    0
  323,20030929,   19,    0
  323,20030929,   20,    0
  323,20030929,   21,    0
  323,20030929,   22,    0
  323,20030929,   23,    0
  323,20030929,   24,    0
  323,20030930,    1,    0
  323,20030930,    2,    0
  323,20030930,    3,    0
  323,20030930,    4,    0
  323,20030930,    5,    0
  323,20030930,    6,    0
  323,20030930,    7,    0
  323,20030930,    8,    0
  323,20030930,    9,    0
  323,20030930,   10,    0
  323,20030930,   11,    0
  323,20030930,   12,    0
  323,20030930,   13,    0
  323,20030930,   14,    0
  323,20030930,   15,    0
  323,20030930,   16,    0
  323,20030930,   17,    0
  323,20030930,   18,    0
  323,20030930,   19,    0
  323,20030930,   20,    0
  323,20030930,   21,    0
  323,20030930,   22,    0
  323,20030930,   23,    0
  323,20030930,   24,    0
  323,20031001,    1,    0
  323,20031001,    2,    0
  323,20031001,    3,    0
  323,20031001,    4,    0
  323,20031001,    5,    0
  323,20031001,    6,    0
  323,20031001,    7,    0
  323,20031001,    8,    0
  323,20031001,    9,    0
  323,20031001,   10,    0
  323,20031001,   11,    0
  323,20031001,   12,    0
  323,20031001,   13,    0
  323,20031001,   14,    0
  323,20031001,   15,   33
  323,20031001,   16,   23
  323,20031001,   17,   28
  323,20031001,   18,   15
  323,20031001,   19,   19
  323,20031001,   20,   19
  323,20031001,   21,   14
  323,20031001,   22,   13
  323,20031001,   23,    4
  323,20031001,   24,    0
  323,20031002,    1,    0
  323,20031002,    2,    0
  323,20031002,    3,    0
  323,20031002,    4,    0
  323,20031002,    5,    0
  323,20031002,    6,    0
  323,20031002,    7,    0
  323,20031002,    8,    0
  323,20031002,    9,    0
  323,20031002,   10,    0
  323,20031002,   11,    0
  323,20031002,   12,    0
  323,20031002,   13,    0
  323,20031002,   14,    0
  323,20031002,   15,    0
  323,20031002,   16,    0
  323,20031002,   17,    0
  323,20031002,   18,    0
  323,20031002,   19,    0
  323,20031002,   20,    0
  323,20031002,   21,    0
  323,20031002,   22,    0
  323,20031002,   23,    0
  323,20031002,   24,    0
  323,20031003,    1,    0
  323,20031003,    2,    0
  323,20031003,    3,    0
  323,20031003,    4,    0
  323,20031003,    5,    0
  323,20031003,    6,    0
  323,20031003,    7,    0
  323,20031003,    8,    0
  323,20031003,    9,    0
  323,20031003,   10,    0
  323,20031003,   11,    0
  323,20031003,   12,    0
  323,20031003,   13,    0
  323,20031003,   14,    0
  323,20031003,   15,    0
  323,20031003,   16,    0
  323,20031003,   17,    0
  323,20031003,   18,    0
  323,20031003,   19,    0
  323,20031003,   20,    0
  323,20031003,   21,   11
  323,20031003,   22,    2
  323,20031003,   23,    8
  323,20031003,   24,    0
  323,20031004,    1,    0
  323,20031004,    2,    0
  323,20031004,    3,    0
  323,20031004,    4,    0
  323,20031004,    5,    0
  323,20031004,    6,    0
  323,20031004,    7,    0
  323,20031004,    8,    0
  323,20031004,    9,    0
  323,20031004,   10,    0
  323,20031004,   11,    0
  323,20031004,   12,    0
  323,20031004,   13,    0
  323,20031004,   14,    0
  323,20031004,   15,    0
  323,20031004,   16,    0
  323,20031004,   17,    0
  323,20031004,   18,    0
  323,20031004,   19,    0
  323,20031004,   20,    0
  323,20031004,   21,    7
  323,20031004,   22,   18
  323,20031004,   23,   -1
  323,20031004,   24,    0
  323,20031005,    1,    0
  323,20031005,    2,    0
  323,20031005,    3,    1
  323,20031005,    4,    0
  323,20031005,    5,   13
  323,20031005,    6,   11
  323,20031005,    7,   16
  323,20031005,    8,   19
  323,20031005,    9,    2
  323,20031005,   10,    7
  323,20031005,   11,    5
  323,20031005,   12,    0
  323,20031005,   13,    1
  323,20031005,   14,   19
  323,20031005,   15,    5
  323,20031005,   16,   -1
  323,20031005,   17,   -1
  323,20031005,   18,   17
  323,20031005,   19,    1
  323,20031005,   20,    1
  323,20031005,   21,    0
  323,20031005,   22,    0
  323,20031005,   23,    0
  323,20031005,   24,    0
  323,20031006,    1,    0
  323,20031006,    2,    0
  323,20031006,    3,    0
  323,20031006,    4,    0
  323,20031006,    5,    1
  323,20031006,    6,    2
  323,20031006,    7,   13
  323,20031006,    8,   15
  323,20031006,    9,   18
  323,20031006,   10,    3
  323,20031006,   11,   -1
  323,20031006,   12,    0
  323,20031006,   13,    0
  323,20031006,   14,    0
  323,20031006,   15,    0
  323,20031006,   16,   13
  323,20031006,   17,    0
  323,20031006,   18,    0
  323,20031006,   19,    5
  323,20031006,   20,   -1
  323,20031006,   21,    0
  323,20031006,   22,    0
  323,20031006,   23,    0
  323,20031006,   24,    3
  323,20031007,    1,   16
  323,20031007,    2,   12
  323,20031007,    3,    4
  323,20031007,    4,   27
  323,20031007,    5,    1
  323,20031007,    6,    6
  323,20031007,    7,    5
  323,20031007,    8,   -1
  323,20031007,    9,    0
  323,20031007,   10,    0
  323,20031007,   11,    0
  323,20031007,   12,    0
  323,20031007,   13,    0
  323,20031007,   14,   -1
  323,20031007,   15,    5
  323,20031007,   16,    6
  323,20031007,   17,    1
  323,20031007,   18,    0
  323,20031007,   19,    0
  323,20031007,   20,    0
  323,20031007,   21,    0
  323,20031007,   22,    2
  323,20031007,   23,    6
  323,20031007,   24,    7
  323,20031008,    1,    4
  323,20031008,    2,    0
  323,20031008,    3,    0
  323,20031008,    4,    0
  323,20031008,    5,    0
  323,20031008,    6,    0
  323,20031008,    7,    0
  323,20031008,    8,    0
  323,20031008,    9,    0
  323,20031008,   10,    0
  323,20031008,   11,    0
  323,20031008,   12,    2
  323,20031008,   13,    7
  323,20031008,   14,   11
  323,20031008,   15,   11
  323,20031008,   16,    4
  323,20031008,   17,    2
  323,20031008,   18,   -1
  323,20031008,   19,    0
  323,20031008,   20,   28
  323,20031008,   21,   21
  323,20031008,   22,    1
  323,20031008,   23,    0
  323,20031008,   24,    0
  323,20031009,    1,    0
  323,20031009,    2,    0
  323,20031009,    3,    0
  323,20031009,    4,    0
  323,20031009,    5,    0
  323,20031009,    6,    0
  323,20031009,    7,    0
  323,20031009,    8,    0
  323,20031009,    9,    0
  323,20031009,   10,   -1
  323,20031009,   11,    0
  323,20031009,   12,    0
  323,20031009,   13,    0
  323,20031009,   14,    0
  323,20031009,   15,    0
  323,20031009,   16,    0
  323,20031009,   17,    0
  323,20031009,   18,    0
  323,20031009,   19,    0
  323,20031009,   20,    0
  323,20031009,   21,    0
  323,20031009,   22,    0
  323,20031009,   23,    0
  323,20031009,   24,    0
  323,20031010,    1,    0
  323,20031010,    2,    0
  323,20031010,    3,    0
  323,20031010,    4,    0
  323,20031010,    5,    0
  323,20031010,    6,    0
  323,20031010,    7,    0
  323,20031010,    8,    0
  323,20031010,    9,    0
  323,20031010,   10,    0
  323,20031010,   11,    0
  323,20031010,   12,    0
  323,20031010,   13,    0
  323,20031010,   14,    0
  323,20031010,   15,    0
  323,20031010,   16,    0
  323,20031010,   17,    0
  323,20031010,   18,    0
  323,20031010,   19,    0
  323,20031010,   20,    2
  323,20031010,   21,   -1
  323,20031010,   22,    1
  323,20031010,   23,    0
  323,20031010,   24,    0
  323,20031011,    1,    0
  323,20031011,    2,    0
  323,20031011,    3,    0
  323,20031011,    4,    0
  323,20031011,    5,    0
  323,20031011,    6,    0
  323,20031011,    7,    0
  323,20031011,    8,    0
  323,20031011,    9,    0
  323,20031011,   10,    0
  323,20031011,   11,    0
  323,20031011,   12,    0
  323,20031011,   13,    0
  323,20031011,   14,    0
  323,20031011,   15,    0
  323,20031011,   16,    0
  323,20031011,   17,    0
  323,20031011,   18,    0
  323,20031011,   19,    0
  323,20031011,   20,    0
  323,20031011,   21,    0
  323,20031011,   22,    0
  323,20031011,   23,    0
  323,20031011,   24,    0
  323,20031012,    1,    0
  323,20031012,    2,    0
  323,20031012,    3,    0
  323,20031012,    4,    0
  323,20031012,    5,    0
  323,20031012,    6,    0
  323,20031012,    7,    0
  323,20031012,    8,    0
  323,20031012,    9,    0
  323,20031012,   10,    0
  323,20031012,   11,    0
  323,20031012,   12,    0
  323,20031012,   13,    0
  323,20031012,   14,    0
  323,20031012,   15,    0
  323,20031012,   16,    0
  323,20031012,   17,    0
  323,20031012,   18,    0
  323,20031012,   19,    0
  323,20031012,   20,    0
  323,20031012,   21,    0
  323,20031012,   22,    0
  323,20031012,   23,    0
  323,20031012,   24,    0
  323,20031013,    1,    0
  323,20031013,    2,    0
  323,20031013,    3,    0
  323,20031013,    4,    0
  323,20031013,    5,    0
  323,20031013,    6,    0
  323,20031013,    7,    0
  323,20031013,    8,    0
  323,20031013,    9,    0
  323,20031013,   10,    0
  323,20031013,   11,    0
  323,20031013,   12,    0
  323,20031013,   13,    0
  323,20031013,   14,    0
  323,20031013,   15,    0
  323,20031013,   16,    0
  323,20031013,   17,    0
  323,20031013,   18,    0
  323,20031013,   19,    0
  323,20031013,   20,    0
  323,20031013,   21,    0
  323,20031013,   22,    0
  323,20031013,   23,    0
  323,20031013,   24,    0
  323,20031014,    1,    0
  323,20031014,    2,    0
  323,20031014,    3,    0
  323,20031014,    4,    0
  323,20031014,    5,    0
  323,20031014,    6,    0
  323,20031014,    7,    0
  323,20031014,    8,    0
  323,20031014,    9,    0
  323,20031014,   10,    0
  323,20031014,   11,    0
  323,20031014,   12,    0
  323,20031014,   13,    0
  323,20031014,   14,    0
  323,20031014,   15,    0
  323,20031014,   16,    0
  323,20031014,   17,    0
  323,20031014,   18,    0
  323,20031014,   19,    0
  323,20031014,   20,    0
  323,20031014,   21,    0
  323,20031014,   22,    0
  323,20031014,   23,    0
  323,20031014,   24,    0
  323,20031015,    1,    0
  323,20031015,    2,    0
  323,20031015,    3,    0
  323,20031015,    4,    0
  323,20031015,    5,    0
  323,20031015,    6,    0
  323,20031015,    7,    0
  323,20031015,    8,    0
  323,20031015,    9,    0
  323,20031015,   10,    0
  323,20031015,   11,    0
  323,20031015,   12,    0
  323,20031015,   13,    0
  323,20031015,   14,    0
  323,20031015,   15,    0
  323,20031015,   16,    0
  323,20031015,   17,    0
  323,20031015,   18,    0
  323,20031015,   19,    0
  323,20031015,   20,    0
  323,20031015,   21,    0
  323,20031015,   22,    0
  323,20031015,   23,    0
  323,20031015,   24,    0
  323,20031016,    1,    0
  323,20031016,    2,    0
  323,20031016,    3,    0
  323,20031016,    4,    0
  323,20031016,    5,    0
  323,20031016,    6,    0
  323,20031016,    7,    0
  323,20031016,    8,    0
  323,20031016,    9,    0
  323,20031016,   10,    0
  323,20031016,   11,    0
  323,20031016,   12,    0
  323,20031016,   13,    0
  323,20031016,   14,    0
  323,20031016,   15,    0
  323,20031016,   16,    0
  323,20031016,   17,    0
  323,20031016,   18,    0
  323,20031016,   19,    0
  323,20031016,   20,    0
  323,20031016,   21,    0
  323,20031016,   22,    0
  323,20031016,   23,    0
  323,20031016,   24,    0
  323,20031017,    1,    0
  323,20031017,    2,    0
  323,20031017,    3,    0
  323,20031017,    4,    0
  323,20031017,    5,    0
  323,20031017,    6,    0
  323,20031017,    7,    0
  323,20031017,    8,    0
  323,20031017,    9,    0
  323,20031017,   10,    0
  323,20031017,   11,    0
  323,20031017,   12,    0
  323,20031017,   13,    0
  323,20031017,   14,    0
  323,20031017,   15,    0
  323,20031017,   16,    0
  323,20031017,   17,    0
  323,20031017,   18,    0
  323,20031017,   19,    0
  323,20031017,   20,    0
  323,20031017,   21,    0
  323,20031017,   22,    0
  323,20031017,   23,    0
  323,20031017,   24,    0
  323,20031018,    1,    0
  323,20031018,    2,    0
  323,20031018,    3,    0
  323,20031018,    4,    0
  323,20031018,    5,    0
  323,20031018,    6,    0
  323,20031018,    7,    0
  323,20031018,    8,    0
  323,20031018,    9,    0
  323,20031018,   10,    0
  323,20031018,   11,    0
  323,20031018,   12,    0
  323,20031018,   13,    0
  323,20031018,   14,    0
  323,20031018,   15,    0
  323,20031018,   16,    0
  323,20031018,   17,    0
  323,20031018,   18,    0
  323,20031018,   19,    0
  323,20031018,   20,    0
  323,20031018,   21,    0
  323,20031018,   22,    0
  323,20031018,   23,    0
  323,20031018,   24,    0
  323,20031019,    1,    0
  323,20031019,    2,    0
  323,20031019,    3,    0
  323,20031019,    4,    0
  323,20031019,    5,    0
  323,20031019,    6,    0
  323,20031019,    7,    0
  323,20031019,    8,    0
  323,20031019,    9,    0
  323,20031019,   10,    0
  323,20031019,   11,    0
  323,20031019,   12,    0
  323,20031019,   13,    0
  323,20031019,   14,    0
  323,20031019,   15,    0
  323,20031019,   16,    0
  323,20031019,   17,    0
  323,20031019,   18,    0
  323,20031019,   19,    0
  323,20031019,   20,    0
  323,20031019,   21,    0
  323,20031019,   22,    0
  323,20031019,   23,    0
  323,20031019,   24,    0
  323,20031020,    1,    0
  323,20031020,    2,    0
  323,20031020,    3,    0
  323,20031020,    4,    0
  323,20031020,    5,    0
  323,20031020,    6,    0
  323,20031020,    7,    0
  323,20031020,    8,    0
  323,20031020,    9,    0
  323,20031020,   10,    0
  323,20031020,   11,    0
  323,20031020,   12,    0
  323,20031020,   13,    0
  323,20031020,   14,    0
  323,20031020,   15,    0
  323,20031020,   16,    0
  323,20031020,   17,    0
  323,20031020,   18,    0
  323,20031020,   19,    0
  323,20031020,   20,    0
  323,20031020,   21,    0
  323,20031020,   22,    0
  323,20031020,   23,    0
  323,20031020,   24,    0
  323,20031021,    1,    0
  323,20031021,    2,    0
  323,20031021,    3,    0
  323,20031021,    4,    0
  323,20031021,    5,    0
  323,20031021,    6,    0
  323,20031021,    7,    0
  323,20031021,    8,    0
  323,20031021,    9,    0
  323,20031021,   10,    0
  323,20031021,   11,    0
  323,20031021,   12,    0
  323,20031021,   13,    0
  323,20031021,   14,    0
  323,20031021,   15,    0
  323,20031021,   16,    0
  323,20031021,   17,    0
  323,20031021,   18,    0
  323,20031021,   19,    0
  323,20031021,   20,    0
  323,20031021,   21,    0
  323,20031021,   22,    0
  323,20031021,   23,    0
  323,20031021,   24,    0
  323,20031022,    1,    0
  323,20031022,    2,    0
  323,20031022,    3,    0
  323,20031022,    4,    0
  323,20031022,    5,    0
  323,20031022,    6,    0
  323,20031022,    7,    0
  323,20031022,    8,    0
  323,20031022,    9,    0
  323,20031022,   10,    0
  323,20031022,   11,    0
  323,20031022,   12,    0
  323,20031022,   13,    0
  323,20031022,   14,    0
  323,20031022,   15,    0
  323,20031022,   16,    0
  323,20031022,   17,    0
  323,20031022,   18,    0
  323,20031022,   19,    0
  323,20031022,   20,    0
  323,20031022,   21,    0
  323,20031022,   22,    0
  323,20031022,   23,    0
  323,20031022,   24,    0
  323,20031023,    1,    0
  323,20031023,    2,    0
  323,20031023,    3,    0
  323,20031023,    4,    0
  323,20031023,    5,    0
  323,20031023,    6,    0
  323,20031023,    7,    0
  323,20031023,    8,    0
  323,20031023,    9,    0
  323,20031023,   10,    0
  323,20031023,   11,    0
  323,20031023,   12,    0
  323,20031023,   13,    0
  323,20031023,   14,    0
  323,20031023,   15,    0
  323,20031023,   16,    0
  323,20031023,   17,    0
  323,20031023,   18,    0
  323,20031023,   19,    0
  323,20031023,   20,    0
  323,20031023,   21,    0
  323,20031023,   22,    0
  323,20031023,   23,    0
  323,20031023,   24,    0
  323,20031024,    1,    0
  323,20031024,    2,    0
  323,20031024,    3,    0
  323,20031024,    4,    0
  323,20031024,    5,    0
  323,20031024,    6,    0
  323,20031024,    7,    0
  323,20031024,    8,   11
  323,20031024,    9,    3
  323,20031024,   10,   13
  323,20031024,   11,    0
  323,20031024,   12,    6
  323,20031024,   13,   -1
  323,20031024,   14,    0
  323,20031024,   15,    0
  323,20031024,   16,    0
  323,20031024,   17,    0
  323,20031024,   18,    0
  323,20031024,   19,    0
  323,20031024,   20,    0
  323,20031024,   21,    0
  323,20031024,   22,    0
  323,20031024,   23,    0
  323,20031024,   24,    0
  323,20031025,    1,    1
  323,20031025,    2,    5
  323,20031025,    3,    4
  323,20031025,    4,    0
  323,20031025,    5,    0
  323,20031025,    6,    4
  323,20031025,    7,    0
  323,20031025,    8,    0
  323,20031025,    9,    0
  323,20031025,   10,    0
  323,20031025,   11,    0
  323,20031025,   12,    0
  323,20031025,   13,    0
  323,20031025,   14,    0
  323,20031025,   15,    0
  323,20031025,   16,    0
  323,20031025,   17,    0
  323,20031025,   18,    0
  323,20031025,   19,    5
  323,20031025,   20,   20
  323,20031025,   21,    5
  323,20031025,   22,   -1
  323,20031025,   23,    6
  323,20031025,   24,   24
  323,20031026,    1,   28
  323,20031026,    2,    2
  323,20031026,    3,    0
  323,20031026,    4,    7
  323,20031026,    5,    1
  323,20031026,    6,   -1
  323,20031026,    7,    0
  323,20031026,    8,    0
  323,20031026,    9,    0
  323,20031026,   10,    0
  323,20031026,   11,    0
  323,20031026,   12,    0
  323,20031026,   13,    0
  323,20031026,   14,    0
  323,20031026,   15,    0
  323,20031026,   16,    0
  323,20031026,   17,    0
  323,20031026,   18,    0
  323,20031026,   19,    0
  323,20031026,   20,    0
  323,20031026,   21,    0
  323,20031026,   22,    0
  323,20031026,   23,    0
  323,20031026,   24,    0
  323,20031027,    1,    0
  323,20031027,    2,    0
  323,20031027,    3,    0
  323,20031027,    4,    0
  323,20031027,    5,    0
  323,20031027,    6,    0
  323,20031027,    7,    0
  323,20031027,    8,    0
  323,20031027,    9,    0
  323,20031027,   10,    0
  323,20031027,   11,    0
  323,20031027,   12,    0
  323,20031027,   13,    0
  323,20031027,   14,    0
  323,20031027,   15,    0
  323,20031027,   16,    0
  323,20031027,   17,    0
  323,20031027,   18,    0
  323,20031027,   19,    0
  323,20031027,   20,    0
  323,20031027,   21,    0
  323,20031027,   22,    0
  323,20031027,   23,    0
  323,20031027,   24,    0
  323,20031028,    1,    0
  323,20031028,    2,    0
  323,20031028,    3,    0
  323,20031028,    4,    0
  323,20031028,    5,    0
  323,20031028,    6,    0
  323,20031028,    7,    0
  323,20031028,    8,    0
  323,20031028,    9,    0
  323,20031028,   10,    0
  323,20031028,   11,    0
  323,20031028,   12,    0
  323,20031028,   13,    0
  323,20031028,   14,    0
  323,20031028,   15,    0
  323,20031028,   16,    0
  323,20031028,   17,    0
  323,20031028,   18,    0
  323,20031028,   19,    0
  323,20031028,   20,    0
  323,20031028,   21,    0
  323,20031028,   22,    0
  323,20031028,   23,    0
  323,20031028,   24,    0
  323,20031029,    1,    0
  323,20031029,    2,    0
  323,20031029,    3,    0
  323,20031029,    4,    0
  323,20031029,    5,    0
  323,20031029,    6,    0
  323,20031029,    7,    0
  323,20031029,    8,    0
  323,20031029,    9,    0
  323,20031029,   10,    0
  323,20031029,   11,    0
  323,20031029,   12,    0
  323,20031029,   13,    0
  323,20031029,   14,    0
  323,20031029,   15,    0
  323,20031029,   16,    0
  323,20031029,   17,    0
  323,20031029,   18,    0
  323,20031029,   19,   -1
  323,20031029,   20,    4
  323,20031029,   21,   -1
  323,20031029,   22,    0
  323,20031029,   23,    0
  323,20031029,   24,    0
  323,20031030,    1,   -1
  323,20031030,    2,    0
  323,20031030,    3,    0
  323,20031030,    4,    0
  323,20031030,    5,    0
  323,20031030,    6,    0
  323,20031030,    7,    0
  323,20031030,    8,    0
  323,20031030,    9,    0
  323,20031030,   10,   -1
  323,20031030,   11,    0
  323,20031030,   12,    0
  323,20031030,   13,    0
  323,20031030,   14,    0
  323,20031030,   15,    0
  323,20031030,   16,    0
  323,20031030,   17,    0
  323,20031030,   18,    0
  323,20031030,   19,    0
  323,20031030,   20,    0
  323,20031030,   21,    0
  323,20031030,   22,    0
  323,20031030,   23,    0
  323,20031030,   24,    2
  323,20031031,    1,   10
  323,20031031,    2,   25
  323,20031031,    3,   30
  323,20031031,    4,   15
  323,20031031,    5,   17
  323,20031031,    6,    1
  323,20031031,    7,    1
  323,20031031,    8,    0
  323,20031031,    9,    0
  323,20031031,   10,    0
  323,20031031,   11,    0
  323,20031031,   12,    0
  323,20031031,   13,    0
  323,20031031,   14,    0
  323,20031031,   15,    0
  323,20031031,   16,    0
  323,20031031,   17,    0
  323,20031031,   18,    0
  323,20031031,   19,    0
  323,20031031,   20,    0
  323,20031031,   21,    0
  323,20031031,   22,    0
  323,20031031,   23,    7
  323,20031031,   24,    4
  323,20031101,    1,   -1
  323,20031101,    2,    0
  323,20031101,    3,    0
  323,20031101,    4,    3
  323,20031101,    5,    0
  323,20031101,    6,   -1
  323,20031101,    7,    0
  323,20031101,    8,    0
  323,20031101,    9,    0
  323,20031101,   10,    0
  323,20031101,   11,    0
  323,20031101,   12,    2
  323,20031101,   13,   -1
  323,20031101,   14,    0
  323,20031101,   15,    0
  323,20031101,   16,    0
  323,20031101,   17,    1
  323,20031101,   18,    0
  323,20031101,   19,    0
  323,20031101,   20,    0
  323,20031101,   21,    0
  323,20031101,   22,    0
  323,20031101,   23,    0
  323,20031101,   24,    0
  323,20031102,    1,    0
  323,20031102,    2,    0
  323,20031102,    3,    0
  323,20031102,    4,    0
  323,20031102,    5,    0
  323,20031102,    6,    0
  323,20031102,    7,    0
  323,20031102,    8,    0
  323,20031102,    9,    0
  323,20031102,   10,    0
  323,20031102,   11,    0
  323,20031102,   12,    0
  323,20031102,   13,    6
  323,20031102,   14,   14
  323,20031102,   15,    1
  323,20031102,   16,    0
  323,20031102,   17,    1
  323,20031102,   18,    1
  323,20031102,   19,    3
  323,20031102,   20,    1
  323,20031102,   21,    0
  323,20031102,   22,    0
  323,20031102,   23,    0
  323,20031102,   24,    0
  323,20031103,    1,    0
  323,20031103,    2,    0
  323,20031103,    3,    0
  323,20031103,    4,    3
  323,20031103,    5,    0
  323,20031103,    6,    7
  323,20031103,    7,    0
  323,20031103,    8,   18
  323,20031103,    9,   11
  323,20031103,   10,    0
  323,20031103,   11,    5
  323,20031103,   12,    0
  323,20031103,   13,    0
  323,20031103,   14,    0
  323,20031103,   15,    0
  323,20031103,   16,    0
  323,20031103,   17,    0
  323,20031103,   18,    0
  323,20031103,   19,    0
  323,20031103,   20,    0
  323,20031103,   21,    0
  323,20031103,   22,    0
  323,20031103,   23,    0
  323,20031103,   24,    0
  323,20031104,    1,    0
  323,20031104,    2,    0
  323,20031104,    3,    0
  323,20031104,    4,    0
  323,20031104,    5,    0
  323,20031104,    6,    0
  323,20031104,    7,    0
  323,20031104,    8,    0
  323,20031104,    9,    0
  323,20031104,   10,    0
  323,20031104,   11,    0
  323,20031104,   12,    0
  323,20031104,   13,    0
  323,20031104,   14,    0
  323,20031104,   15,    0
  323,20031104,   16,    0
  323,20031104,   17,    0
  323,20031104,   18,    0
  323,20031104,   19,    0
  323,20031104,   20,    0
  323,20031104,   21,    0
  323,20031104,   22,    0
  323,20031104,   23,    0
  323,20031104,   24,    0
  323,20031105,    1,    0
  323,20031105,    2,    0
  323,20031105,    3,    0
  323,20031105,    4,    0
  323,20031105,    5,    0
  323,20031105,    6,    0
  323,20031105,    7,    0
  323,20031105,    8,    0
  323,20031105,    9,    0
  323,20031105,   10,    0
  323,20031105,   11,    0
  323,20031105,   12,    0
  323,20031105,   13,    0
  323,20031105,   14,    0
  323,20031105,   15,    0
  323,20031105,   16,    0
  323,20031105,   17,    0
  323,20031105,   18,    0
  323,20031105,   19,    0
  323,20031105,   20,    0
  323,20031105,   21,    0
  323,20031105,   22,    0
  323,20031105,   23,    0
  323,20031105,   24,    0
  323,20031106,    1,    0
  323,20031106,    2,    0
  323,20031106,    3,    0
  323,20031106,    4,    0
  323,20031106,    5,    0
  323,20031106,    6,    0
  323,20031106,    7,    0
  323,20031106,    8,    0
  323,20031106,    9,    0
  323,20031106,   10,    0
  323,20031106,   11,    0
  323,20031106,   12,    0
  323,20031106,   13,    0
  323,20031106,   14,    0
  323,20031106,   15,    0
  323,20031106,   16,    0
  323,20031106,   17,    0
  323,20031106,   18,    0
  323,20031106,   19,    0
  323,20031106,   20,    0
  323,20031106,   21,    0
  323,20031106,   22,    0
  323,20031106,   23,    0
  323,20031106,   24,    0
  323,20031107,    1,    0
  323,20031107,    2,    0
  323,20031107,    3,    0
  323,20031107,    4,    0
  323,20031107,    5,    0
  323,20031107,    6,    0
  323,20031107,    7,    0
  323,20031107,    8,    0
  323,20031107,    9,    0
  323,20031107,   10,    0
  323,20031107,   11,    0
  323,20031107,   12,    0
  323,20031107,   13,    0
  323,20031107,   14,    0
  323,20031107,   15,    0
  323,20031107,   16,    0
  323,20031107,   17,    0
  323,20031107,   18,    0
  323,20031107,   19,    0
  323,20031107,   20,    0
  323,20031107,   21,    0
  323,20031107,   22,    0
  323,20031107,   23,    0
  323,20031107,   24,    0
  323,20031108,    1,    0
  323,20031108,    2,    0
  323,20031108,    3,    0
  323,20031108,    4,    0
  323,20031108,    5,    0
  323,20031108,    6,    0
  323,20031108,    7,    0
  323,20031108,    8,    0
  323,20031108,    9,    0
  323,20031108,   10,    0
  323,20031108,   11,    0
  323,20031108,   12,    0
  323,20031108,   13,    0
  323,20031108,   14,    0
  323,20031108,   15,    0
  323,20031108,   16,    0
  323,20031108,   17,    0
  323,20031108,   18,    0
  323,20031108,   19,    0
  323,20031108,   20,    0
  323,20031108,   21,    0
  323,20031108,   22,    0
  323,20031108,   23,    0
  323,20031108,   24,    0
  323,20031109,    1,    0
  323,20031109,    2,    0
  323,20031109,    3,    0
  323,20031109,    4,    0
  323,20031109,    5,    0
  323,20031109,    6,    0
  323,20031109,    7,    0
  323,20031109,    8,    0
  323,20031109,    9,    0
  323,20031109,   10,    0
  323,20031109,   11,    0
  323,20031109,   12,    0
  323,20031109,   13,    0
  323,20031109,   14,    0
  323,20031109,   15,    0
  323,20031109,   16,    0
  323,20031109,   17,    0
  323,20031109,   18,    0
  323,20031109,   19,    0
  323,20031109,   20,    0
