Scen_NR;I. Krammer-Volkerak Oost;II. Krammer-Volkerak Midden;III. Krammer-Volkerak Ingang Eendracht;IV. Krammer-Volkerak West ;V. Eendracht Noord;VI. Eendracht Zuid;VII. Zoommeer;VIII. Zoommeer Zuid;IX. Bathse Spuikanaal;X. Voorhaven Kramersluizen;Volkerak-Zoommeer
NR;g CL/l;g CL/l;g CL/l;g CL/l;g CL/l;g CL/l;g CL/l;g CL/l;g CL/l;g CL/l
821;412.2727966308594;466.8415222167969;507.8868713378906;554.0546264648438;545.8532104492188;580.1502685546875;616.6035766601562;631.2691040039062;630.7473754882812;994.349609375;533.200927734375
822;411.15924072265625;465.6575927734375;506.6589660644531;552.7713623046875;544.208251953125;577.9833374023438;613.7764282226562;628.3583374023438;627.6615600585938;993.029052734375;531.0603637695312
823;412.2727966308594;466.8415222167969;507.8868713378906;554.0546264648438;545.8532104492188;580.1502685546875;616.6035766601562;631.2691040039062;630.7473754882812;994.349609375;533.200927734375
824;411.15924072265625;465.6575927734375;506.6589660644531;552.7713623046875;544.208251953125;577.9833374023438;613.7764282226562;628.3583374023438;627.6615600585938;993.029052734375;531.0603637695312
825;390.4310607910156;441.1489562988281;479.2620544433594;522.9827270507812;493.1037292480469;504.0496520996094;514.5657958984375;520.9786376953125;521.0474243164062;960.968017578125;480.90435791015625
826;389.3616638183594;440.01165771484375;478.08245849609375;521.7432861328125;491.4438781738281;501.7472839355469;511.4085388183594;517.7249755859375;517.5928955078125;959.6829223632812;478.85711669921875
827;390.4310607910156;441.1489562988281;479.2620544433594;522.9827270507812;493.1037292480469;504.0496520996094;514.5657958984375;520.9786376953125;521.0474243164062;960.968017578125;480.90435791015625
828;389.3616638183594;440.01165771484375;478.08245849609375;521.7432861328125;491.4438781738281;501.7472839355469;511.4085388183594;517.7249755859375;517.5928955078125;959.6829223632812;478.85711669921875
829;412.59375;467.14813232421875;508.1434631347656;554.216552734375;546.3651123046875;580.8330688476562;617.4385986328125;632.1217651367188;631.6046142578125;992.1290283203125;533.6008911132812
830;411.4939270019531;465.9793395996094;506.9320983886719;552.951171875;544.7308349609375;578.67041015625;614.6072998046875;629.2061157226562;628.5126342773438;990.8178100585938;531.469482421875
831;412.59375;467.14813232421875;508.1434631347656;554.216552734375;546.3651123046875;580.8330688476562;617.4385986328125;632.1217651367188;631.6046142578125;992.1290283203125;533.6008911132812
832;411.4939270019531;465.9793395996094;506.9320983886719;552.951171875;544.7308349609375;578.67041015625;614.6072998046875;629.2061157226562;628.5126342773438;990.8178100585938;531.469482421875
833;390.89410400390625;441.8343505859375;480.1746520996094;523.9132080078125;493.75445556640625;504.6048278808594;515.1002197265625;521.5128173828125;521.5881958007812;955.3173828125;481.6537780761719
834;389.7830810546875;440.6488952636719;478.9427795410156;522.6182250976562;492.0455017089844;502.25848388671875;511.9056091308594;518.222412109375;518.0980834960938;953.9842529296875;479.56109619140625
835;390.89410400390625;441.8343505859375;480.1746520996094;523.9132080078125;493.75445556640625;504.6048278808594;515.1002197265625;521.5128173828125;521.5881958007812;955.3173828125;481.6537780761719
836;389.7830810546875;440.6488952636719;478.9427795410156;522.6182250976562;492.0455017089844;502.25848388671875;511.9056091308594;518.222412109375;518.0980834960938;953.9842529296875;479.56109619140625
837;413.0552062988281;467.8316650390625;509.05389404296875;555.1455688476562;546.9899291992188;581.3510131835938;617.9358520507812;632.6178588867188;632.109619140625;986.4766235351562;534.3358154296875
838;411.91485595703125;466.6159362792969;507.7916564941406;553.8262329101562;545.310791015625;579.1526489257812;615.0812377929688;629.679931640625;628.9973754882812;985.118896484375;532.1644897460938
839;413.0552062988281;467.8316650390625;509.05389404296875;555.1455688476562;546.9899291992188;581.3510131835938;617.9358520507812;632.6178588867188;632.109619140625;986.4766235351562;534.3358154296875
840;411.91485595703125;466.6159362792969;507.7916564941406;553.8262329101562;545.310791015625;579.1526489257812;615.0812377929688;629.679931640625;628.9973754882812;985.118896484375;532.1644897460938
841;390.61322021484375;441.36761474609375;479.51739501953125;523.3872680664062;493.4212646484375;504.4494934082031;515.0745849609375;521.498291015625;521.5819702148438;950.747314453125;481.2380676269531
842;389.5293273925781;440.2142028808594;478.3204345703125;522.1255493164062;491.7447509765625;502.1337585449219;511.9106140136719;518.2385864257812;518.122314453125;949.445068359375;479.1766052246094
843;390.61322021484375;441.36761474609375;479.51739501953125;523.3872680664062;493.4212646484375;504.4494934082031;515.0745849609375;521.498291015625;521.5819702148438;950.747314453125;481.2380676269531
844;389.5293273925781;440.2142028808594;478.3204345703125;522.1255493164062;491.7447509765625;502.1337585449219;511.9106140136719;518.2385864257812;518.122314453125;949.445068359375;479.1766052246094
845;412.7726745605469;467.3633117675781;508.39520263671875;554.6470336914062;546.7100830078125;581.255615234375;617.9302368164062;632.6231079101562;632.1109008789062;981.9035034179688;533.9287109375
846;411.6593933105469;466.1795349121094;507.167724609375;553.3410034179688;545.0618896484375;579.0848388671875;615.1011962890625;629.710693359375;629.0236206054688;980.5764770507812;531.786865234375
847;412.7726745605469;467.3633117675781;508.39520263671875;554.6470336914062;546.7100830078125;581.255615234375;617.9302368164062;632.6231079101562;632.1109008789062;981.9035034179688;533.9287109375
848;411.6593933105469;466.1795349121094;507.167724609375;553.3410034179688;545.0618896484375;579.0848388671875;615.1011962890625;629.710693359375;629.0236206054688;980.5764770507812;531.786865234375
849;390.0627136230469;440.7410583496094;478.81744384765625;522.8275146484375;492.8285827636719;503.9906921386719;514.8173828125;521.2587280273438;521.3713989257812;947.853271484375;480.70050048828125
850;388.9453125;439.5506896972656;477.58197021484375;521.5166625976562;491.11187744140625;501.6383972167969;511.6239013671875;517.9703369140625;517.8843994140625;945.8734130859375;478.6033630371094
851;390.0627136230469;440.7410583496094;478.81744384765625;522.8275146484375;492.8285827636719;503.9906921386719;514.8173828125;521.2587280273438;521.3713989257812;947.853271484375;480.70050048828125
852;388.9453125;439.5506896972656;477.58197021484375;521.5166625976562;491.11187744140625;501.6383972167969;511.6239013671875;517.9703369140625;517.8843994140625;945.8734130859375;478.6033630371094
853;412.2209167480469;466.735595703125;507.6943054199219;554.0838012695312;546.14990234375;580.84033203125;617.7062377929688;632.4168090820312;631.928466796875;979.173583984375;533.4027709960938
854;411.0766296386719;465.51763916015625;506.4312744140625;552.76025390625;544.4693603515625;578.6477661132812;614.8722534179688;629.5010375976562;628.840576171875;977.1224975585938;531.2351684570312
855;412.2209167480469;466.735595703125;507.6943054199219;554.0838012695312;546.14990234375;580.84033203125;617.7062377929688;632.4168090820312;631.928466796875;979.173583984375;533.4027709960938
856;411.0766296386719;465.51763916015625;506.4312744140625;552.76025390625;544.4693603515625;578.6477661132812;614.8722534179688;629.5010375976562;628.840576171875;977.1224975585938;531.2351684570312
857;389.2096252441406;439.68243408203125;477.6168212890625;521.6149291992188;491.7654113769531;503.04913330078125;513.9832763671875;520.4320068359375;520.5546264648438;951.0795288085938;479.69293212890625
858;388.1333923339844;438.5375671386719;476.4283447265625;520.3523559570312;490.10308837890625;500.757568359375;510.8592834472656;517.2138671875;517.1390991210938;949.7877197265625;477.6484375
859;389.2096252441406;439.68243408203125;477.6168212890625;521.6149291992188;491.7654113769531;503.04913330078125;513.9832763671875;520.4320068359375;520.5546264648438;951.0795288085938;479.69293212890625
860;388.1333923339844;438.5375671386719;476.4283447265625;520.3523559570312;490.10308837890625;500.757568359375;510.8592834472656;517.2138671875;517.1390991210938;949.7877197265625;477.6484375
861;411.36865234375;465.6781005859375;506.49505615234375;552.8600463867188;545.1181640625;579.9374389648438;616.8942260742188;631.6107177734375;631.1264038085938;982.2337036132812;532.4047241210938
862;410.2648620605469;464.5048522949219;505.2781982421875;551.5590209960938;543.489501953125;577.8006591796875;614.12109375;628.7562255859375;628.1002807617188;980.919677734375;530.2862548828125
863;411.36865234375;465.6781005859375;506.49505615234375;552.8600463867188;545.1181640625;579.9374389648438;616.8942260742188;631.6107177734375;631.1264038085938;982.2337036132812;532.4047241210938
864;410.2648620605469;464.5048522949219;505.2781982421875;551.5590209960938;543.489501953125;577.8006591796875;614.12109375;628.7562255859375;628.1002807617188;980.919677734375;530.2862548828125
865;387.7928466796875;438.12237548828125;475.95263671875;519.7088012695312;490.12548828125;501.5570068359375;512.773193359375;519.2496948242188;519.41552734375;947.0392456054688;478.1488342285156
866;386.7219543457031;436.9815673828125;474.7684020996094;518.4600830078125;488.4730224609375;499.2853088378906;509.6822509765625;516.0657958984375;516.036376953125;945.759765625;476.118896484375
867;387.7928466796875;438.12237548828125;475.95263671875;519.7088012695312;490.12548828125;501.5570068359375;512.773193359375;519.2496948242188;519.41552734375;947.0392456054688;478.1488342285156
868;386.7219543457031;436.9815673828125;474.7684020996094;518.4600830078125;488.4730224609375;499.2853088378906;509.6822509765625;516.0657958984375;516.036376953125;945.759765625;476.118896484375
869;409.94915771484375;464.11517333984375;504.8280029296875;550.971923828125;543.5068359375;578.482666015625;615.7129516601562;630.4605102539062;630.012451171875;978.1884765625;530.8697509765625
