Scen_NR;I. Krammer-Volkerak Oost;II. Krammer-Volkerak Midden;III. Krammer-Volkerak Ingang Eendracht;IV. Krammer-Volkerak West ;V. Eendracht Noord;VI. Eendracht Zuid;VII. Zoommeer;VIII. Zoommeer Zuid;IX. Bathse Spuikanaal;X. Voorhaven Kramersluizen;Volkerak-Zoommeer
NR;g CL/l;g CL/l;g CL/l;g CL/l;g CL/l;g CL/l;g CL/l;g CL/l;g CL/l;g CL/l
434;401.97760009765625;453.00469970703125;492.5155944824219;536.5496826171875;504.4488220214844;521.9783325195312;572.109619140625;582.4425659179688;591.2555541992188;957.1656494140625;492.2088928222656
435;403.4953308105469;454.66607666015625;494.260009765625;538.3460083007812;506.6113586425781;524.08984375;574.1359252929688;584.5650024414062;593.7854614257812;959.0657958984375;494.65496826171875
436;401.97760009765625;453.00469970703125;492.5155944824219;536.5496826171875;504.4488220214844;521.9783325195312;572.109619140625;582.4425659179688;591.2555541992188;957.1656494140625;492.2088928222656
437;427.9306335449219;483.0438537597656;525.6378173828125;572.4215698242188;564.638916015625;645.9053344726562;729.1469116210938;747.962890625;751.252197265625;993.01806640625;552.3160400390625
438;426.34295654296875;481.30767822265625;523.81640625;570.5451049804688;562.4903564453125;644.5435791015625;726.8439331054688;745.560791015625;748.4482421875;991.0289306640625;549.7625732421875
439;427.9306335449219;483.0438537597656;525.6378173828125;572.4215698242188;564.638916015625;645.9053344726562;729.1469116210938;747.962890625;751.252197265625;993.01806640625;552.3160400390625
440;426.34295654296875;481.30767822265625;523.81640625;570.5451049804688;562.4903564453125;644.5435791015625;726.8439331054688;745.560791015625;748.4482421875;991.0289306640625;549.7625732421875
441;388.263916015625;437.3577880859375;474.9928283691406;517.5050048828125;496.5220947265625;518.310546875;568.3978881835938;578.7891235351562;588.8375244140625;934.3832397460938;478.6817321777344
442;387.455322265625;436.37884521484375;473.976318359375;516.445068359375;495.0124206542969;516.8238525390625;566.79638671875;577.1063232421875;586.6754760742188;932.9163208007812;476.868896484375
443;388.263916015625;437.3577880859375;474.9928283691406;517.5050048828125;496.5220947265625;518.310546875;568.3978881835938;578.7891235351562;588.8375244140625;934.3832397460938;478.6817321777344
444;387.455322265625;436.37884521484375;473.976318359375;516.445068359375;495.0124206542969;516.8238525390625;566.79638671875;577.1063232421875;586.6754760742188;932.9163208007812;476.868896484375
445;411.330810546875;464.08990478515625;504.6512451171875;549.5408325195312;564.5339965820312;645.3408203125;732.61279296875;752.1939086914062;757.5669555664062;967.015380859375;532.8838500976562
446;410.49810791015625;463.0914611816406;503.61553955078125;548.46875;562.9312133789062;644.09619140625;730.8150634765625;750.3065795898438;755.28076171875;965.3740234375;530.9932250976562
447;411.330810546875;464.08990478515625;504.6512451171875;549.5408325195312;564.5339965820312;645.3408203125;732.61279296875;752.1939086914062;757.5669555664062;967.015380859375;532.8838500976562
