DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE

STN      = stationsnummer/stationnumber
YYYYMMDD = datum/date (YYYY=jaar/year MM=maand/month DD=dag/day)
RD       = 24-uur som van de neerslag in tiende millimeters van 08.00 voorafgaande dag- 08.00 UTC huidige dag/
           daily precipitation amount in 0.1 mm over the period 08.00 preceding day - 08.00 UTC present day
SX       = codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC:

           codecijfer/code    sneeuwdikte/snow cover
           1                                    1 cm
           ...                                   ...
           996                                996 cm

           997 gebroken sneeuwdek/broken snow cover < 1 cm
           998 gebroken sneeuwdek/broken snow cover >=1 cm
           999 sneeuwhopen/snow dunes

5 spaties betekent een ontbrekende waarde/5 spaces represents a missing value

STN,YYYYMMDD,   RD,   SX,
757,19990222,  109,    0,
757,19990223,   56,    0,
757,19990224,   16,    0,
757,19990225,    0,    0,
757,19990226,    0,    0,
757,19990227,    0,    0,
757,19990228,   19,    0,
757,19990301,   60,    0,
757,19990302,  152,    0,
757,19990303,   89,    0,
757,19990304,   12,    0,
757,19990305,  108,    0,
757,19990306,   18,    0,
757,19990307,   17,    0,
757,19990308,   83,    0,
757,19990309,   51,    0,
757,19990310,    0,    0,
757,19990311,    0,    0,
757,19990312,    0,    0,
757,19990313,    0,    0,
757,19990314,    0,    0,
757,19990315,    0,    0,
757,19990316,    0,    0,
757,19990317,   11,    0,
757,19990318,    0,    0,
757,19990319,   51,    0,
757,19990320,    1,    0,
757,19990321,    0,    0,
757,19990322,  120,    0,
757,19990323,   27,    0,
757,19990324,    0,    0,
757,19990325,    0,    0,
757,19990326,    6,    0,
757,19990327,    4,    0,
757,19990328,    0,    0,
757,19990329,    0,    0,
757,19990330,    0,    0,
757,19990331,    1,    0,
757,19990401,    0,    0,
757,19990402,    0,    0,
757,19990403,   14,    0,
757,19990404,   81,    0,
757,19990405,   35,    0,
757,19990406,    0,    0,
757,19990407,   18,    0,
757,19990408,    2,    0,
757,19990409,    2,    0,
757,19990410,    0,    0,
757,19990411,   20,    0,
757,19990412,   67,    0,
757,19990413,   36,    0,
757,19990414,   69,    0,
757,19990415,   16,    0,
757,19990416,   40,    0,
757,19990417,    0,    0,
757,19990418,    0,    0,
757,19990419,    0,    0,
757,19990420,    2,    0,
757,19990421,   61,    0,
757,19990422,   67,    0,
757,19990423,   12,    0,
757,19990424,    7,    0,
757,19990425,   38,    0,
757,19990426,    0,    0,
757,19990427,   17,    0,
757,19990428,    0,    0,
757,19990429,    0,    0,
757,19990430,    0,    0,
757,19990501,    0,    0,
757,19990502,    0,    0,
757,19990503,    0,    0,
757,19990504,    0,    0,
757,19990505,    0,    0,
757,19990506,   32,    0,
757,19990507,   65,    0,
757,19990508,   73,    0,
757,19990509,    0,    0,
757,19990510,   10,    0,
757,19990511,   45,    0,
757,19990512,    1,    0,
757,19990513,   11,    0,
757,19990514,   15,    0,
757,19990515,   12,    0,
757,19990516,    0,    0,
757,19990517,    0,    0,
757,19990518,    0,    0,
757,19990519,    7,    0,
757,19990520,  110,    0,
757,19990521,    0,    0,
757,19990522,   10,    0,
757,19990523,    0,    0,
757,19990524,    0,    0,
757,19990525,    0,    0,
757,19990526,    0,    0,
757,19990527,    0,    0,
757,19990528,    0,    0,
757,19990529,    0,    0,
757,19990530,    0,    0,
757,19990531,   64,    0,
757,19990601,    0,    0,
757,19990602,    0,    0,
757,19990603,   45,    0,
757,19990604,   32,    0,
757,19990605,  129,    0,
757,19990606,  179,    0,
757,19990607,   30,    0,
757,19990608,   48,    0,
757,19990609,   42,    0,
757,19990610,    0,    0,
757,19990611,    9,    0,
757,19990612,    0,    0,
757,19990613,    0,    0,
757,19990614,    0,    0,
757,19990615,    0,    0,
757,19990616,    0,    0,
757,19990617,    0,    0,
757,19990618,    0,    0,
757,19990619,    0,    0,
757,19990620,    0,    0,
757,19990621,  230,    0,
757,19990622,   29,    0,
757,19990623,    0,    0,
757,19990624,    0,    0,
757,19990625,    0,    0,
757,19990626,    0,    0,
757,19990627,   42,    0,
757,19990628,   11,    0,
757,19990629,   16,    0,
757,19990630,  116,    0,
757,19990701,    0,    0,
757,19990702,    4,    0,
757,19990703,    0,    0,
757,19990704,    0,    0,
757,19990705,  163,    0,
757,19990706,    4,    0,
757,19990707,    1,    0,
757,19990708,    6,    0,
757,19990709,    0,    0,
757,19990710,    0,    0,
757,19990711,    0,    0,
757,19990712,    0,    0,
757,19990713,    0,    0,
757,19990714,   24,    0,
757,19990715,   33,    0,
757,19990716,    0,    0,
757,19990717,    0,    0,
757,19990718,    0,    0,
757,19990719,    3,    0,
757,19990720,    3,    0,
757,19990721,    0,    0,
757,19990722,    0,    0,
757,19990723,   85,    0,
757,19990724,    0,    0,
757,19990725,    0,    0,
757,19990726,    0,    0,
757,19990727,    0,    0,
757,19990728,    0,    0,
757,19990729,    0,    0,
757,19990730,    0,    0,
757,19990731,    0,    0,
757,19990801,    0,    0,
757,19990802,    0,    0,
757,19990803,    0,    0,
757,19990804,   19,    0,
757,19990805,  122,    0,
757,19990806,   33,    0,
757,19990807,   60,    0,
757,19990808,   10,    0,
757,19990809,  114,    0,
757,19990810,  125,    0,
757,19990811,    0,    0,
757,19990812,    0,    0,
757,19990813,    0,    0,
757,19990814,   29,    0,
757,19990815,   59,    0,
757,19990816,   13,    0,
757,19990817,   45,    0,
757,19990818,   95,    0,
757,19990819,   58,    0,
757,19990820,   10,    0,
757,19990821,   56,    0,
757,19990822,    3,    0,
757,19990823,    0,    0,
757,19990824,    0,    0,
757,19990825,    1,    0,
757,19990826,  106,    0,
757,19990827,    0,    0,
757,19990828,    0,    0,
757,19990829,    0,    0,
757,19990830,    0,    0,
757,19990831,    0,    0,
757,19990901,    0,    0,
757,19990902,    0,    0,
757,19990903,    0,    0,
757,19990904,    0,    0,
757,19990905,    0,    0,
757,19990906,    0,    0,
757,19990907,    0,    0,
757,19990908,    0,    0,
757,19990909,    0,    0,
757,19990910,    0,    0,
757,19990911,    0,    0,
757,19990912,    0,    0,
757,19990913,    0,    0,
757,19990914,    4,    0,
757,19990915,    0,    0,
757,19990916,   66,    0,
757,19990917,    0,    0,
757,19990918,    3,    0,
757,19990919,    0,    0,
757,19990920,   28,    0,
757,19990921,    0,    0,
757,19990922,   30,    0,
757,19990923,   21,    0,
757,19990924,   12,    0,
757,19990925,   76,    0,
757,19990926,  118,    0,
757,19990927,   18,    0,
757,19990928,   26,    0,
757,19990929,   63,    0,
757,19990930,    3,    0,
757,19991001,  102,    0,
757,19991002,    8,    0,
757,19991003,   33,    0,
757,19991004,  238,    0,
757,19991005,  179,    0,
757,19991006,   26,    0,
757,19991007,    1,    0,
757,19991008,   20,    0,
757,19991009,   45,    0,
757,19991010,    3,    0,
757,19991011,   14,    0,
757,19991012,    0,    0,
757,19991013,    0,    0,
757,19991014,    0,    0,
757,19991015,    0,    0,
757,19991016,    0,    0,
757,19991017,    0,    0,
757,19991018,    0,    0,
757,19991019,    0,    0,
757,19991020,    0,    0,
757,19991021,    0,    0,
757,19991022,   88,    0,
757,19991023,   89,    0,
757,19991024,   20,    0,
757,19991025,    2,    0,
757,19991026,    9,    0,
757,19991027,    0,    0,
757,19991028,    0,    0,
757,19991029,    0,    0,
757,19991030,    0,    0,
757,19991031,   28,    0,
757,19991101,    0,    0,
757,19991102,   26,    0,
757,19991103,    0,    0,
757,19991104,    0,    0,
757,19991105,    0,    0,
757,19991106,   35,    0,
757,19991107,    3,    0,
757,19991108,   12,    0,
757,19991109,   10,    0,
757,19991110,   10,    0,
757,19991111,    1,    0,
757,19991112,    0,    0,
757,19991113,    0,    0,
757,19991114,   18,    0,
757,19991115,    0,    0,
757,19991116,    0,    0,
757,19991117,  148,    0,
757,19991118,  108,    0,
757,19991119,   90,    0,
757,19991120,   11,    0,
757,19991121,    0,    0,
757,19991122,    4,    0,
757,19991123,   37,    0,
757,19991124,    0,    0,
757,19991125,    0,    0,
757,19991126,   35,    0,
757,19991127,   13,    0,
757,19991128,    1,    0,
757,19991129,    0,    0,
757,19991130,    8,    0,
757,19991201,    0,    0,
757,19991202,    5,    0,
757,19991203,    0,    0,
757,19991204,   47,    0,
757,19991205,   37,    0,
757,19991206,    3,    0,
757,19991207,   46,    0,
757,19991208,   71,    0,
757,19991209,   23,    0,
757,19991210,   41,    0,
757,19991211,    6,    0,
757,19991212,  148,    0,
757,19991213,  170,    0,
757,19991214,   74,    0,
757,19991215,   34,    0,
757,19991216,   25,    1,
757,19991217,   21,    0,
757,19991218,  116,    0,
757,19991219,    9,    0,
757,19991220,   22,  997,
757,19991221,    1,    0,
757,19991222,    0,    0,
757,19991223,   25,    0,
757,19991224,    4,    0,
757,19991225,   97,    0,
757,19991226,   90,    0,
757,19991227,   57,    0,
757,19991228,    2,    0,
757,19991229,   12,    0,
757,19991230,    5,    0,
757,19991231,   30,    0,
757,20000101,    7,    0,
757,20000102,    3,    0,
757,20000103,    3,    0,
757,20000104,   50,    0,
757,20000105,   56,    0,
757,20000106,    2,    0,
757,20000107,   18,    0,
757,20000108,    1,    0,
757,20000109,    5,    0,
757,20000110,    0,    0,
757,20000111,    0,    0,
757,20000112,    0,    0,
757,20000113,    0,    0,
757,20000114,    4,    0,
757,20000115,    0,    0,
757,20000116,    4,    0,
757,20000117,    7,    0,
757,20000118,   13,    0,
757,20000119,    4,    0,
757,20000120,    3,    0,
757,20000121,    5,    0,
757,20000122,   47,    0,
757,20000123,   36,    0,
757,20000124,    1,    0,
757,20000125,    0,    1,
757,20000126,    3,    0,
757,20000127,    0,    0,
757,20000128,    0,    0,
757,20000129,   59,    0,
757,20000130,   24,    0,
757,20000131,    2,    0,
757,20000201,    0,    0,
757,20000202,   73,    0,
757,20000203,    3,    0,
757,20000204,    0,    0,
757,20000205,   22,    0,
757,20000206,    0,    0,
757,20000207,   34,    0,
757,20000208,   28,    0,
757,20000209,   69,    0,
757,20000210,    0,    0,
757,20000211,   75,    0,
757,20000212,    0,    0,
757,20000213,   26,    0,
757,20000214,    0,    0,
757,20000215,   53,    0,
757,20000216,   69,    0,
757,20000217,    6,    0,
757,20000218,   38,    0,
757,20000219,   20,    0,
757,20000220,    5,    0,
757,20000221,    4,    0,
757,20000222,   13,    0,
757,20000223,    0,    0,
757,20000224,   25,    0,
757,20000225,  225,    0,
757,20000226,    0,    0,
757,20000227,    0,    0,
757,20000228,    0,    0,
757,20000229,   13,    0,
757,20000301,  157,    0,
757,20000302,   12,    0,
757,20000303,  168,    0,
757,20000304,  113,    0,
757,20000305,   14,  997,
757,20000306,    0,    0,
757,20000307,    0,    0,
757,20000308,   13,    0,
757,20000309,   32,    0,
757,20000310,    0,    0,
757,20000311,    3,    0,
757,20000312,    0,    0,
757,20000313,    0,    0,
757,20000314,    6,    0,
757,20000315,   29,    0,
757,20000316,    0,    0,
757,20000317,    2,    0,
757,20000318,    0,    0,
757,20000319,   36,    0,
757,20000320,    1,    0,
757,20000321,    1,    0,
757,20000322,    0,    0,
757,20000323,    0,    0,
757,20000324,    0,    0,
757,20000325,   76,    0,
757,20000326,   14,    0,
757,20000327,   89,    0,
757,20000328,    5,    0,
757,20000329,   14,    0,
757,20000330,    0,    0,
757,20000331,    0,    0,
757,20000401,   12,    0,
757,20000402,   28,    0,
757,20000403,    0,    0,
757,20000404,    0,    0,
757,20000405,   18,    0,
757,20000406,    0,    0,
757,20000407,    0,    0,
757,20000408,    0,    0,
757,20000409,    0,    0,
757,20000410,    0,    0,
757,20000411,    0,    0,
757,20000412,   23,    0,
757,20000413,   34,    0,
757,20000414,   24,    0,
757,20000415,   42,    0,
757,20000416,   12,    0,
757,20000417,   13,    0,
757,20000418,   22,    0,
757,20000419,    0,    0,
757,20000420,    0,    0,
757,20000421,   24,    0,
757,20000422,   52,    0,
757,20000423,   59,    0,
757,20000424,   17,    0,
757,20000425,    0,    0,
757,20000426,    2,    0,
757,20000427,    6,    0,
757,20000428,   19,    0,
757,20000429,    8,    0,
757,20000430,    2,    0,
757,20000501,    0,    0,
757,20000502,    0,    0,
757,20000503,    3,    0,
757,20000504,    0,    0,
757,20000505,    0,    0,
757,20000506,    0,    0,
757,20000507,    8,    0,
757,20000508,    0,    0,
757,20000509,   15,    0,
757,20000510,    0,    0,
757,20000511,   32,    0,
757,20000512,    0,    0,
757,20000513,    0,    0,
757,20000514,    0,    0,
757,20000515,    0,    0,
757,20000516,    0,    0,
757,20000517,  115,    0,
757,20000518,    4,    0,
757,20000519,   32,    0,
757,20000520,  105,    0,
757,20000521,   65,    0,
757,20000522,  100,    0,
757,20000523,    0,    0,
757,20000524,   88,    0,
757,20000525,   97,    0,
757,20000526,    0,    0,
757,20000527,   64,    0,
757,20000528,  120,    0,
757,20000529,   99,    0,
757,20000530,    2,    0,
757,20000531,    4,    0,
757,20000601,   15,    0,
757,20000602,    0,    0,
757,20000603,    0,    0,
757,20000604,  168,    0,
757,20000605,    0,    0,
757,20000606,   80,    0,
757,20000607,    7,    0,
757,20000608,    0,    0,
757,20000609,    0,    0,
757,20000610,    4,    0,
757,20000611,    0,    0,
757,20000612,    0,    0,
757,20000613,    0,    0,
757,20000614,    0,    0,
757,20000615,   17,    0,
757,20000616,    0,    0,
757,20000617,    0,    0,
757,20000618,    0,    0,
757,20000619,    0,    0,
757,20000620,    0,    0,
757,20000621,    0,    0,
757,20000622,    0,    0,
757,20000623,    6,    0,
757,20000624,   38,    0,
757,20000625,  126,    0,
757,20000626,    0,    0,
757,20000627,    0,    0,
757,20000628,    0,    0,
757,20000629,    0,    0,
757,20000630,    0,    0,
757,20000701,    0,    0,
757,20000702,   29,    0,
757,20000703,   47,    0,
757,20000704,    0,    0,
757,20000705,   32,    0,
757,20000706,   98,    0,
757,20000707,    0,    0,
757,20000708,    0,    0,
757,20000709,    3,    0,
757,20000710,  150,    0,
757,20000711,   71,    0,
757,20000712,   60,    0,
757,20000713,   21,    0,
757,20000714,  161,    0,
757,20000715,   30,    0,
757,20000716,   18,    0,
757,20000717,   38,    0,
757,20000718,    9,    0,
757,20000719,    2,    0,
757,20000720,    0,    0,
757,20000721,    0,    0,
757,20000722,    0,    0,
757,20000723,    0,    0,
757,20000724,    0,    0,
757,20000725,  102,    0,
757,20000726,    0,    0,
757,20000727,    0,    0,
757,20000728,  175,    0,
757,20000729,    0,    0,
757,20000730,    0,    0,
757,20000731,    0,    0,
757,20000801,    0,    0,
757,20000802,   31,    0,
757,20000803,    0,    0,
757,20000804,   27,    0,
757,20000805,    0,    0,
757,20000806,    0,    0,
757,20000807,    0,    0,
757,20000808,    4,    0,
757,20000809,    0,    0,
757,20000810,    0,    0,
757,20000811,    0,    0,
757,20000812,    0,    0,
757,20000813,    0,    0,
757,20000814,    6,    0,
757,20000815,    1,    0,
757,20000816,    0,    0,
757,20000817,    0,    0,
757,20000818,    0,    0,
757,20000819,    8,    0,
757,20000820,   41,    0,
757,20000821,  128,    0,
757,20000822,    0,    0,
757,20000823,    0,    0,
757,20000824,    0,    0,
757,20000825,    0,    0,
757,20000826,    0,    0,
757,20000827,    3,    0,
757,20000828,    5,    0,
757,20000829,    0,    0,
757,20000830,    0,    0,
757,20000831,    0,    0,
757,20000901,   16,    0,
757,20000902,  135,    0,
757,20000903,  131,    0,
757,20000904,    0,    0,
757,20000905,    1,    0,
757,20000906,   13,    0,
757,20000907,   14,    0,
757,20000908,    3,    0,
757,20000909,    3,    0,
757,20000910,    0,    0,
757,20000911,    0,    0,
757,20000912,    0,    0,
757,20000913,    0,    0,
757,20000914,    0,    0,
757,20000915,    4,    0,
757,20000916,   90,    0,
757,20000917,  329,    0,
757,20000918,    4,    0,
757,20000919,    0,    0,
757,20000920,    0,    0,
757,20000921,    0,    0,
757,20000922,    0,    0,
757,20000923,    0,    0,
757,20000924,    0,    0,
757,20000925,    8,    0,
757,20000926,    9,    0,
757,20000927,   18,    0,
757,20000928,   38,    0,
757,20000929,   24,    0,
757,20000930,   11,    0,
757,20001001,   20,    0,
757,20001002,    4,    0,
757,20001003,  112,    0,
757,20001004,    0,    0,
757,20001005,    0,    0,
757,20001006,  200,    0,
757,20001007,  145,    0,
757,20001008,    0,    0,
757,20001009,   48,    0,
757,20001010,  133,    0,
757,20001011,   93,    0,
757,20001012,    6,    0,
757,20001013,    7,    0,
757,20001014,    2,    0,
757,20001015,    0,    0,
757,20001016,    6,    0,
757,20001017,   88,    0,
757,20001018,   12,    0,
757,20001019,  113,    0,
757,20001020,    7,    0,
757,20001021,    5,    0,
757,20001022,    0,    0,
757,20001023,    0,    0,
757,20001024,   57,    0,
757,20001025,    0,    0,
757,20001026,   25,    0,
757,20001027,   67,    0,
757,20001028,   76,    0,
757,20001029,   41,    0,
757,20001030,   17,    0,
757,20001031,   83,    0,
757,20001101,   11,    0,
757,20001102,   63,    0,
757,20001103,   76,    0,
757,20001104,    4,    0,
757,20001105,    7,    0,
757,20001106,   82,    0,
757,20001107,   12,    0,
757,20001108,  104,    0,
757,20001109,   16,    0,
757,20001110,    8,    0,
757,20001111,    2,    0,
757,20001112,   22,    0,
757,20001113,   79,    0,
757,20001114,    3,    0,
757,20001115,    5,    0,
757,20001116,    2,    0,
757,20001117,   24,    0,
757,20001118,   55,    0,
757,20001119,   52,    0,
757,20001120,   81,    0,
757,20001121,    7,    0,
757,20001122,   46,    0,
757,20001123,   21,    0,
757,20001124,   23,    0,
757,20001125,   12,    0,
757,20001126,  132,    0,
757,20001127,    1,    0,
757,20001128,  121,    0,
757,20001129,    0,    0,
757,20001130,    3,    0,
757,20001201,    0,    0,
757,20001202,   31,    0,
757,20001203,  111,    0,
757,20001204,    0,    0,
757,20001205,   12,    0,
757,20001206,    0,    0,
757,20001207,   36,    0,
757,20001208,   28,    0,
757,20001209,    0,    0,
757,20001210,   18,    0,
757,20001211,   46,    0,
757,20001212,   62,    0,
757,20001213,   28,    0,
757,20001214,   44,    0,
757,20001215,   76,    0,
757,20001216,   25,    0,
757,20001217,    0,    0,
757,20001218,   12,    0,
757,20001219,    4,    0,
757,20001220,    0,    0,
757,20001221,    0,    0,
757,20001222,    0,    0,
757,20001223,    0,    0,
757,20001224,    0,    0,
757,20001225,   38,  997,
757,20001226,    0,    0,
757,20001227,   30,    2,
757,20001228,   57,    8,
757,20001229,    9,    2,
757,20001230,   13,    2,
757,20001231,   18,  997,
757,20010101,  150,    0,
757,20010102,    4,    0,
757,20010103,   13,    0,
757,20010104,   30,    0,
757,20010105,  142,    0,
757,20010106,   54,    0,
757,20010107,    6,    0,
757,20010108,    3,    0,
757,20010109,   25,    0,
757,20010110,    0,    0,
757,20010111,   50,    0,
757,20010112,    0,    0,
757,20010113,    0,    0,
757,20010114,    0,    0,
757,20010115,    0,    0,
757,20010116,    0,    0,
757,20010117,    0,    0,
757,20010118,    0,    0,
757,20010119,    4,  997,
757,20010120,    3,  997,
757,20010121,    0,    0,
757,20010122,   98,    2,
757,20010123,   20,    0,
757,20010124,   83,    0,
757,20010125,    1,    0,
757,20010126,    5,    0,
757,20010127,  101,    0,
757,20010128,   79,    0,
757,20010129,   10,    0,
757,20010130,    0,    0,
757,20010131,    0,    0,
757,20010201,    0,    0,
757,20010202,   10,    0,
757,20010203,   62,    0,
757,20010204,   41,    0,
757,20010205,  194,    0,
757,20010206,   31,    0,
757,20010207,    3,    0,
757,20010208,   90,    0,
757,20010209,  127,    0,
757,20010210,    0,    0,
757,20010211,   11,    0,
757,20010212,    0,    0,
757,20010213,   85,    0,
757,20010214,    0,    0,
757,20010215,    0,    0,
757,20010216,    0,    0,
757,20010217,    5,    0,
757,20010218,    0,    0,
757,20010219,    0,    0,
757,20010220,    5,    0,
757,20010221,    0,    0,
757,20010222,   43,    0,
757,20010223,   25,    0,
757,20010224,   65,    4,
757,20010225,    0,  997,
757,20010226,   18,    0,
757,20010227,    0,    0,
757,20010228,   34,    0,
757,20010301,   20,    0,
757,20010302,    2,    0,
757,20010303,    0,    0,
757,20010304,    0,    0,
757,20010305,    0,    0,
757,20010306,    0,    0,
757,20010307,   60,    0,
757,20010308,    0,    0,
757,20010309,   45,    0,
757,20010310,    8,    0,
757,20010311,   31,    0,
757,20010312,   65,    0,
757,20010313,   37,    0,
757,20010314,   19,    0,
757,20010315,    3,    0,
757,20010316,    5,    0,
757,20010317,    0,    0,
757,20010318,   39,    0,
757,20010319,  113,    0,
757,20010320,    3,    0,
757,20010321,   26,    0,
757,20010322,   56,    0,
757,20010323,   31,    0,
757,20010324,  138,    0,
757,20010325,    6,    0,
757,20010326,    0,    0,
757,20010327,    0,    0,
757,20010328,    0,    0,
757,20010329,   80,    0,
757,20010330,   25,    0,
757,20010331,    0,    0,
757,20010401,    0,    0,
757,20010402,    0,    0,
757,20010403,    0,    0,
757,20010404,   21,    0,
757,20010405,   26,    0,
757,20010406,   70,    0,
757,20010407,   20,    0,
757,20010408,    2,    0,
757,20010409,    4,    0,
757,20010410,   33,    0,
757,20010411,   28,    0,
757,20010412,    0,    0,
757,20010413,    0,    0,
757,20010414,    0,    0,
757,20010415,  102,    0,
757,20010416,   23,    0,
757,20010417,   48,    0,
757,20010418,   32,    0,
757,20010419,   11,    0,
757,20010420,   32,    0,
757,20010421,    3,    0,
757,20010422,    0,    0,
757,20010423,    0,    0,
757,20010424,    0,    0,
757,20010425,   42,    0,
757,20010426,   81,    0,
757,20010427,   65,    0,
757,20010428,   48,    0,
757,20010429,    1,    0,
757,20010430,    0,    0,
757,20010501,    1,    0,
757,20010502,    0,    0,
757,20010503,    0,    0,
757,20010504,   35,    0,
757,20010505,    1,    0,
757,20010506,    0,    0,
757,20010507,    0,    0,
757,20010508,    0,    0,
757,20010509,    0,    0,
757,20010510,    0,    0,
757,20010511,    0,    0,
757,20010512,    0,    0,
757,20010513,    0,    0,
757,20010514,    0,    0,
757,20010515,   23,    0,
757,20010516,   20,    0,
757,20010517,   81,    0,
757,20010518,   27,    0,
757,20010519,   15,    0,
757,20010520,    0,    0,
757,20010521,    0,    0,
757,20010522,    0,    0,
757,20010523,    0,    0,
757,20010524,    0,    0,
757,20010525,    0,    0,
757,20010526,    0,    0,
757,20010527,    0,    0,
757,20010528,    0,    0,
757,20010529,    0,    0,
757,20010530,    0,    0,
757,20010531,    0,    0,
757,20010601,    0,    0,
757,20010602,  165,    0,
757,20010603,   76,    0,
757,20010604,   13,    0,
757,20010605,    0,    0,
757,20010606,   59,    0,
757,20010607,   23,    0,
757,20010608,    0,    0,
757,20010609,    0,    0,
757,20010610,    0,    0,
757,20010611,    5,    0,
757,20010612,    0,    0,
757,20010613,    0,    0,
757,20010614,    0,    0,
757,20010615,    0,    0,
757,20010616,   40,    0,
757,20010617,   49,    0,
757,20010618,  165,    0,
757,20010619,    0,    0,
757,20010620,    0,    0,
757,20010621,    0,    0,
757,20010622,    0,    0,
757,20010623,    0,    0,
757,20010624,    0,    0,
757,20010625,    0,    0,
757,20010626,    0,    0,
757,20010627,   48,    0,
757,20010628,    0,    0,
757,20010629,    0,    0,
757,20010630,    0,    0,
757,20010701,    0,    0,
757,20010702,    0,    0,
757,20010703,    0,    0,
757,20010704,    0,    0,
757,20010705,    0,    0,
757,20010706,   48,    0,
757,20010707,   89,    0,
757,20010708,   26,    0,
757,20010709,  111,    0,
757,20010710,    0,    0,
757,20010711,   55,    0,
757,20010712,   35,    0,
757,20010713,   68,    0,
757,20010714,   28,    0,
757,20010715,    8,    0,
757,20010716,   38,    0,
757,20010717,    0,    0,
757,20010718,   29,    0,
757,20010719,  100,    0,
757,20010720,   83,    0,
757,20010721,    8,    0,
757,20010722,   20,    0,
757,20010723,  211,    0,
757,20010724,    0,    0,
757,20010725,    0,    0,
757,20010726,    0,    0,
757,20010727,    0,    0,
757,20010728,   95,    0,
757,20010729,    0,    0,
757,20010730,    0,    0,
757,20010731,    0,    0,
757,20010801,    0,    0,
757,20010802,    0,    0,
757,20010803,   25,    0,
757,20010804,   10,    0,
757,20010805,    8,    0,
757,20010806,   36,    0,
757,20010807,   13,    0,
757,20010808,  408,    0,
757,20010809,   16,    0,
757,20010810,   31,    0,
757,20010811,    0,    0,
757,20010812,    0,    0,
757,20010813,    4,    0,
757,20010814,    0,    0,
757,20010815,    0,    0,
757,20010816,    0,    0,
757,20010817,    0,    0,
757,20010818,    0,    0,
757,20010819,  104,    0,
757,20010820,   23,    0,
757,20010821,    0,    0,
757,20010822,    0,    0,
757,20010823,    0,    0,
757,20010824,    0,    0,
757,20010825,    0,    0,
757,20010826,    0,    0,
757,20010827,  248,    0,
757,20010828,    0,    0,
757,20010829,    0,    0,
757,20010830,    0,    0,
757,20010831,    3,    0,
757,20010901,   55,    0,
757,20010902,    2,    0,
757,20010903,   88,    0,
757,20010904,  188,    0,
757,20010905,   61,    0,
757,20010906,   97,    0,
757,20010907,   10,    0,
757,20010908,   11,    0,
757,20010909,   72,    0,
757,20010910,  251,    0,
757,20010911,   23,    0,
757,20010912,   26,    0,
757,20010913,   81,    0,
757,20010914,  126,    0,
757,20010915,   22,    0,
757,20010916,   90,    0,
757,20010917,  196,    0,
757,20010918,  214,    0,
757,20010919,   55,    0,
757,20010920,  201,    0,
757,20010921,   95,    0,
757,20010922,   11,    0,
757,20010923,   21,    0,
757,20010924,    0,    0,
757,20010925,    0,    0,
757,20010926,    0,    0,
757,20010927,   49,    0,
757,20010928,  109,    0,
757,20010929,    0,    0,
757,20010930,   91,    0,
757,20011001,   29,    0,
757,20011002,  120,    0,
757,20011003,   39,    0,
757,20011004,    0,    0,
757,20011005,    0,    0,
757,20011006,    2,    0,
757,20011007,   61,    0,
757,20011008,   14,    0,
757,20011009,    0,    0,
757,20011010,    2,    0,
757,20011011,    0,    0,
757,20011012,    0,    0,
757,20011013,    0,    0,
757,20011014,    0,    0,
757,20011015,    0,    0,
757,20011016,    0,    0,
757,20011017,    0,    0,
757,20011018,    0,    0,
757,20011019,   20,    0,
757,20011020,    0,    0,
757,20011021,   15,    0,
757,20011022,    0,    0,
757,20011023,   20,    0,
757,20011024,   29,    0,
757,20011025,   11,    0,
757,20011026,    0,    0,
757,20011027,   39,    0,
757,20011028,   58,    0,
757,20011029,    2,    0,
757,20011030,    0,    0,
757,20011031,   12,    0,
757,20011101,   49,    0,
757,20011102,    0,    0,
757,20011103,    0,    0,
757,20011104,    0,    0,
757,20011105,    1,    0,
757,20011106,   13,    0,
757,20011107,    0,    0,
757,20011108,  180,    0,
757,20011109,   86,    0,
757,20011110,   16,    0,
757,20011111,    0,    0,
757,20011112,    0,    0,
757,20011113,   65,    0,
757,20011114,   56,    0,
757,20011115,    3,    0,
757,20011116,    0,    0,
757,20011117,    2,    0,
757,20011118,    1,    0,
757,20011119,    5,    0,
757,20011120,    1,    0,
757,20011121,    0,    0,
757,20011122,   75,    0,
757,20011123,   28,    0,
757,20011124,   16,    0,
757,20011125,   21,    0,
757,20011126,  114,    0,
757,20011127,    0,    0,
757,20011128,   34,    0,
757,20011129,    3,    0,
757,20011130,  218,    0,
757,20011201,  116,    0,
757,20011202,    8,    0,
757,20011203,   70,    0,
757,20011204,   28,    0,
757,20011205,    3,    0,
757,20011206,   10,    0,
757,20011207,    2,    0,
757,20011208,    0,    0,
757,20011209,    0,    0,
757,20011210,    0,    0,
757,20011211,    4,    0,
757,20011212,    2,    0,
757,20011213,    0,    0,
757,20011214,    0,    0,
757,20011215,    0,    0,
757,20011216,    0,    0,
757,20011217,   10,    0,
757,20011218,    2,    0,
757,20011219,    8,    0,
757,20011220,   18,    0,
