Tijdstip;Q [m3/s];kg CL / s
23-5-2018 00:00;0.825;0
24-5-2018 00:00;1.436;0
25-5-2018 00:00;1.181;0
26-5-2018 00:00;1.253;0
27-5-2018 00:00;1.317;0
28-5-2018 00:00;1.621;0
29-5-2018 00:00;3.687;0
30-5-2018 00:00;4.979;0
31-5-2018 00:00;3.440;0
1-6-2018 00:00;2.413;0
2-6-2018 00:00;1.671;0
3-6-2018 00:00;0.873;0
4-6-2018 00:00;0.766;0
5-6-2018 00:00;1.344;0
6-6-2018 00:00;1.374;0
7-6-2018 00:00;0.758;0
8-6-2018 00:00;1.017;0
9-6-2018 00:00;0.875;0
10-6-2018 00:00;0.322;0
11-6-2018 00:00;0.432;0
12-6-2018 00:00;1.259;0
13-6-2018 00:00;0.894;0
14-6-2018 00:00;1.451;0
15-6-2018 00:00;1.195;0
16-6-2018 00:00;0.905;0
17-6-2018 00:00;0.357;0
18-6-2018 00:00;0.547;0
19-6-2018 00:00;1.443;0
20-6-2018 00:00;1.609;0
21-6-2018 00:00;-0.317;0
22-6-2018 00:00;-0.023;0
23-6-2018 00:00;0.928;0
24-6-2018 00:00;0.422;0
25-6-2018 00:00;-0.201;0
26-6-2018 00:00;0.393;0
27-6-2018 00:00;0.476;0
28-6-2018 00:00;1.119;0
29-6-2018 00:00;-0.062;0
30-6-2018 00:00;0.846;0
1-7-2018 00:00;1.506;0
2-7-2018 00:00;1.162;0
3-7-2018 00:00;0.838;0
4-7-2018 00:00;0.667;0
5-7-2018 00:00;-0.437;0
6-7-2018 00:00;0.061;0
7-7-2018 00:00;-0.154;0
8-7-2018 00:00;0.550;0
9-7-2018 00:00;0.671;0
10-7-2018 00:00;0.544;0
11-7-2018 00:00;0.569;0
12-7-2018 00:00;2.445;0
13-7-2018 00:00;2.743;0
14-7-2018 00:00;1.620;0
15-7-2018 00:00;0.176;0
16-7-2018 00:00;0.701;0
17-7-2018 00:00;-0.899;0
18-7-2018 00:00;0.938;0
19-7-2018 00:00;0.177;0
20-7-2018 00:00;-1.059;0
21-7-2018 00:00;-0.962;0
22-7-2018 00:00;-0.624;0
23-7-2018 00:00;-1.860;0
24-7-2018 00:00;-0.470;0
25-7-2018 00:00;2.838;0
26-7-2018 00:00;2.959;0
27-7-2018 00:00;3.393;0
28-7-2018 00:00;2.009;0
29-7-2018 00:00;2.747;0
30-7-2018 00:00;0.565;0
31-7-2018 00:00;1.334;0
1-8-2018 00:00;2.651;0
2-8-2018 00:00;1.354;0
3-8-2018 00:00;2.071;0
4-8-2018 00:00;1.921;0
5-8-2018 00:00;4.700;0
6-8-2018 00:00;3.263;0
7-8-2018 00:00;2.311;0
8-8-2018 00:00;3.409;0
9-8-2018 00:00;4.079;0
10-8-2018 00:00;4.720;0
11-8-2018 00:00;6.268;0
12-8-2018 00:00;4.632;0
13-8-2018 00:00;3.502;0
14-8-2018 00:00;3.792;0
15-8-2018 00:00;3.614;0
16-8-2018 00:00;2.456;0
17-8-2018 00:00;3.948;0
18-8-2018 00:00;3.634;0
19-8-2018 00:00;3.576;0
20-8-2018 00:00;3.477;0
21-8-2018 00:00;2.782;0
22-8-2018 00:00;2.106;0
23-8-2018 00:00;3.057;0
24-8-2018 00:00;3.712;0
25-8-2018 00:00;5.594;0
26-8-2018 00:00;6.748;0
27-8-2018 00:00;4.669;0
28-8-2018 00:00;3.824;0
29-8-2018 00:00;3.170;0
30-8-2018 00:00;3.966;0
31-8-2018 00:00;3.160;0
1-9-2018 00:00;2.595;0
2-9-2018 00:00;2.563;0
3-9-2018 00:00;1.900;0
4-9-2018 00:00;2.308;0
5-9-2018 00:00;3.768;0
6-9-2018 00:00;1.636;0
7-9-2018 00:00;0.755;0
8-9-2018 00:00;0.961;0
9-9-2018 00:00;1.097;0
10-9-2018 00:00;0.607;0
11-9-2018 00:00;0.970;0
12-9-2018 00:00;1.349;0
13-9-2018 00:00;2.029;0
14-9-2018 00:00;1.811;0
15-9-2018 00:00;1.297;0
16-9-2018 00:00;1.536;0
17-9-2018 00:00;1.139;0
18-9-2018 00:00;0.994;0
19-9-2018 00:00;1.602;0
20-9-2018 00:00;1.886;0
21-9-2018 00:00;1.616;0
22-9-2018 00:00;1.716;0
23-9-2018 00:00;3.163;0
24-9-2018 00:00;2.586;0
25-9-2018 00:00;1.561;0
26-9-2018 00:00;1.437;0
27-9-2018 00:00;1.724;0
28-9-2018 00:00;1.101;0
29-9-2018 00:00;0.926;0
30-9-2018 00:00;0.815;0
1-10-2018 00:00;1.271;0
2-10-2018 00:00;2.353;0
3-10-2018 00:00;1.879;0
4-10-2018 00:00;1.753;0
5-10-2018 00:00;1.893;0
6-10-2018 00:00;1.6708;0
7-10-2018 00:00;1.6708;0
8-10-2018 00:00;1.449;0
9-10-2018 00:00;2.127;0
10-10-2018 00:00;1.540;0
11-10-2018 00:00;1.014;0
12-10-2018 00:00;0.912;0
13-10-2018 00:00;1.371;0
14-10-2018 00:00;0.967;0
15-10-2018 00:00;-0.319;0
16-10-2018 00:00;0.386;0
17-10-2018 00:00;-0.223;0
18-10-2018 00:00;0.476;0
19-10-2018 00:00;-0.273;0
20-10-2018 00:00;0.358;0
21-10-2018 00:00;0.592;0
22-10-2018 00:00;-0.015;0
23-10-2018 00:00;0.047;0
24-10-2018 00:00;-0.545;0
25-10-2018 00:00;0.474;0
26-10-2018 00:00;0.669;0
27-10-2018 00:00;1.319;0
28-10-2018 00:00;-0.410;0
29-10-2018 00:00;0.612;0
30-10-2018 00:00;2.344;0
31-10-2018 00:00;2.742;0
1-11-2018 00:00;2.081;0
2-11-2018 00:00;0.874;0
3-11-2018 00:00;1.209;0
4-11-2018 00:00;1.000;0
5-11-2018 00:00;1.064;0
6-11-2018 00:00;1.564;0
7-11-2018 00:00;1.462;0
8-11-2018 00:00;1.241;0
9-11-2018 00:00;0.926;0
10-11-2018 00:00;1.514;0
11-11-2018 00:00;1.641;0
12-11-2018 00:00;1.955;0
13-11-2018 00:00;0.930;0
14-11-2018 00:00;0.550;0
15-11-2018 00:00;0.463;0
16-11-2018 00:00;1.723;0
17-11-2018 00:00;0.266;0
18-11-2018 00:00;-0.182;0
19-11-2018 00:00;0.937;0
20-11-2018 00:00;-0.183;0
21-11-2018 00:00;1.051;0
22-11-2018 00:00;0.911;0
23-11-2018 00:00;-0.368;0
24-11-2018 00:00;0.357;0
25-11-2018 00:00;0.794;0
26-11-2018 00:00;1.071;0
27-11-2018 00:00;0.920;0
28-11-2018 00:00;1.716;0
29-11-2018 00:00;2.411;0
30-11-2018 00:00;1.124;0
1-12-2018 00:00;0.213;0
2-12-2018 00:00;1.568;0
3-12-2018 00:00;2.262;0
4-12-2018 00:00;1.360;0
5-12-2018 00:00;1.234;0
6-12-2018 00:00;1.301;0
7-12-2018 00:00;2.034;0
8-12-2018 00:00;2.837;0
9-12-2018 00:00;2.367;0
10-12-2018 00:00;2.753;0
11-12-2018 00:00;2.596;0
12-12-2018 00:00;1.795;0
13-12-2018 00:00;1.202;0
14-12-2018 00:00;1.297;0
15-12-2018 00:00;1.758;0
16-12-2018 00:00;1.985;0
17-12-2018 00:00;1.649;0
18-12-2018 00:00;2.099;0
19-12-2018 00:00;2.104;0
20-12-2018 00:00;2.004;0
21-12-2018 00:00;3.959;0
22-12-2018 00:00;6.062;0
23-12-2018 00:00;4.751;0
24-12-2018 00:00;4.748;0
25-12-2018 00:00;3.265;0
26-12-2018 00:00;3.108;0
27-12-2018 00:00;2.123;0
28-12-2018 00:00;2.637;0
29-12-2018 00:00;1.331;0
30-12-2018 00:00;0.852;0
31-12-2018 00:00;0.706;0
1-1-2019 00:00;0.030;0
