Tijdstip;Q [m3/s];kg CL / s
24-9-2017 00:00;0.98333;0
25-9-2017 00:00;1.05609;0
26-9-2017 00:00;0.78003;0
27-9-2017 00:00;0.99189;0
28-9-2017 00:00;0.95872;0
29-9-2017 00:00;2.05654;0
30-9-2017 00:00;1.5301;0
1-10-2017 00:00;1.29684;0
2-10-2017 00:00;0.80143;0
3-10-2017 00:00;-0.027;0
4-10-2017 00:00;1.28935;0
5-10-2017 00:00;0.04922;0
6-10-2017 00:00;-0.109;0
7-10-2017 00:00;1.72805;0
8-10-2017 00:00;1.22087;0
9-10-2017 00:00;1.22087;0
10-10-2017 00:00;1.22087;0
11-10-2017 00:00;1.22087;0
12-10-2017 00:00;1.22087;0
13-10-2017 00:00;1.22087;0
14-10-2017 00:00;1.22087;0
15-10-2017 00:00;1.22087;0
16-10-2017 00:00;1.22087;0
17-10-2017 00:00;1.22087;0
18-10-2017 00:00;1.22087;0
19-10-2017 00:00;1.22087;0
20-10-2017 00:00;1.22087;0
21-10-2017 00:00;1.22087;0
22-10-2017 00:00;1.22087;0
23-10-2017 00:00;1.22087;0
24-10-2017 00:00;1.22087;0
25-10-2017 00:00;1.22087;0
26-10-2017 00:00;0.71369;0
27-10-2017 00:00;-0.24;0
28-10-2017 00:00;0.73402;0
29-10-2017 00:00;-0.939;0
30-10-2017 00:00;0.14017;0
31-10-2017 00:00;0.55533;0
1-11-2017 00:00;0.82069;0
2-11-2017 00:00;0.5136;0
3-11-2017 00:00;0.27285;0
4-11-2017 00:00;1.02185;0
5-11-2017 00:00;1.34392;0
6-11-2017 00:00;1.07856;0
7-11-2017 00:00;1.52368;0
8-11-2017 00:00;1.08284;0
9-11-2017 00:00;0.09523;0
10-11-2017 00:00;-0.449;0
11-11-2017 00:00;0.96728;0
12-11-2017 00:00;1.49907;0
13-11-2017 00:00;2.67928;0
14-11-2017 00:00;2.7071;0
15-11-2017 00:00;1.57076;0
16-11-2017 00:00;1.12778;0
17-11-2017 00:00;1.72591;0
18-11-2017 00:00;1.5194;0
19-11-2017 00:00;0.71155;0
20-11-2017 00:00;1.95596;0
21-11-2017 00:00;1.83505;0
22-11-2017 00:00;2.59903;0
23-11-2017 00:00;1.68632;0
24-11-2017 00:00;2.27803;0
25-11-2017 00:00;2.45458;0
26-11-2017 00:00;3.03238;0
27-11-2017 00:00;5.17666;0
28-11-2017 00:00;9.0736;0
29-11-2017 00:00;4.95196;0
30-11-2017 00:00;4.33136;0
1-12-2017 00:00;5.00225;0
2-12-2017 00:00;4.57318;0
3-12-2017 00:00;3.75677;0
4-12-2017 00:00;2.67286;0
5-12-2017 00:00;2.11539;0
6-12-2017 00:00;1.86073;0
7-12-2017 00:00;3.02275;0
8-12-2017 00:00;3.23782;0
9-12-2017 00:00;2.66858;0
10-12-2017 00:00;4.93377;0
11-12-2017 00:00;8.44444;0
12-12-2017 00:00;4.26074;0
13-12-2017 00:00;8.76223;0
14-12-2017 00:00;18.04234;0
15-12-2017 00:00;11.97651;0
16-12-2017 00:00;7.30596;0
17-12-2017 00:00;6.95714;0
18-12-2017 00:00;6.5056;0
19-12-2017 00:00;5.18843;0
20-12-2017 00:00;2.6964;0
21-12-2017 00:00;1.59753;0
22-12-2017 00:00;1.08356;0
23-12-2017 00:00;1.84267;0
24-12-2017 00:00;2.01159;0
25-12-2017 00:00;1.59856;0
26-12-2017 00:00;1.23703;0
27-12-2017 00:00;1.60886;0
28-12-2017 00:00;3.44638;0
29-12-2017 00:00;3.99125;0
30-12-2017 00:00;4.06438;0
31-12-2017 00:00;10.85723;0
1-1-2018 00:00;14.53639;0
