Tijdstip;Waterstand streefwaarde;Waterstand werkelijk;Volkeraksluizen;Dintel;Vliet;Krammersluizen;Krammersluizen (na correctie);Bergse diepsluis;Kreekraksluizen;Bathse spuisluis (voor correctie);Bathse spuisluis;Watervraag Hollandse Delta;Watervraag Brabantse Delta;Watervraag Scheldestromen;Neerslag;Verdamping;Kwel
;m NAP;m NAP;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s;mm/d;mm/d;mm/d
2019-04-17 00:00;0.02;0.019999999999999997;15.0;4.589;-0.323;8.19653070908876;8.19653070908876;1;2;1.1214368835038278;1.1214368835038278;0.5;0.9;3;0.0;3.7;0
2019-04-18 00:00;0.02;0.019999999999999997;15.0;4.752;0.447;9.188789622157032;9.188789622157032;1;2;1.1999094519170395;1.1999094519170395;0.5;0.9;3;0.0;3.5;0
2019-04-19 00:00;0.02;0.02;15.0;2.538;0.762;9.622549645087544;9.622549645087544;1;2;0.24446424380134557;0.24446424380134557;0.5;0.9;3;0.0;1.5;0
2019-04-20 00:00;0.02;0.019999999999999997;15.0;3.024;1.074;8.795578559370373;8.795578559370373;1;2;0.9741806998888842;0.9741806998888842;0.5;0.9;3;0.0;2.8;0
2019-04-21 00:00;0.02;0.02;15.0;3.582;-0.472;7.748455109833333;7.748455109833333;1;2;1.205468501277777;1.205468501277777;0.5;0.9;3;0.45;3.0;0
2019-04-22 00:00;0.02;0.02;15.0;4.192;-0.505;8.565361903592596;8.565361903592596;1;2;0.31133717048147913;0.31133717048147913;0.5;0.9;3;0.0;3.5;0
2019-04-23 00:00;0.02;0.020000000000000004;15.0;4.249;-0.354;9.920726634796296;9.084699074074077;1;2;-0.8360275607222183;0;0.5;0.9;3;0.0;3.5;0
2019-04-24 00:00;0.02;0.019999999999999997;15.0;2.358;-0.039;9.687139456685184;9.0;1;2;-1.4209172344629672;0;0.5;0.9;3;0.4;2.8;0
2019-04-25 00:00;0.02;0.018934480672268907;15.0;4.128;-1.225;11.127673574401708;11.127673574401708;1;2;0.2254606848575471;0.2254606848575471;0.5;0.9;3;4.6;2.3;0
2019-04-26 00:00;0.02;0.02;15.0;2.744;-0.203;8.642847399635329;8.642847399635329;1;2;10.009958155920229;10.009958155920229;0.5;0.9;3;13.250000000000002;0.89;0
