Tijdstip;Verdamping_I;Verdamping_II;Verdamping_III;Verdamping_IV;Verdamping_V;Verdamping_VI;Verdamping_VII;Verdamping_VIII;Verdamping_IX
;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s
2018-11-08 00:00;0.1388888888888889;0.07407407407407407;0.06018518518518518;0.12962962962962962;0.016203703703703703;0.016203703703703703;0.0787037037037037;0.023148148148148147;0.013888888888888888
2018-11-09 00:00;0.12152777777777778;0.06481481481481481;0.052662037037037035;0.11342592592592593;0.014178240740740741;0.014178240740740741;0.06886574074074074;0.02025462962962963;0.012152777777777778
2018-11-10 00:00;0.06944444444444445;0.037037037037037035;0.03009259259259259;0.06481481481481481;0.008101851851851851;0.008101851851851851;0.03935185185185185;0.011574074074074073;0.006944444444444444
2018-11-11 00:00;0.08680555555555555;0.046296296296296294;0.03761574074074074;0.08101851851851852;0.010127314814814815;0.010127314814814815;0.04918981481481482;0.014467592592592593;0.008680555555555556
2018-11-12 00:00;0.052083333333333336;0.027777777777777776;0.02256944444444444;0.04861111111111111;0.006076388888888889;0.006076388888888889;0.029513888888888888;0.008680555555555554;0.005208333333333333
2018-11-13 00:00;0.12152777777777778;0.06481481481481481;0.052662037037037035;0.11342592592592593;0.014178240740740741;0.014178240740740741;0.06886574074074074;0.02025462962962963;0.012152777777777778
2018-11-14 00:00;0.06944444444444445;0.037037037037037035;0.03009259259259259;0.06481481481481481;0.008101851851851851;0.008101851851851851;0.03935185185185185;0.011574074074074073;0.006944444444444444
2018-11-15 00:00;0.08680555555555555;0.046296296296296294;0.03761574074074074;0.08101851851851852;0.010127314814814815;0.010127314814814815;0.04918981481481482;0.014467592592592593;0.008680555555555556
2018-11-16 00:00;0.017361111111111112;0.009259259259259259;0.007523148148148148;0.016203703703703703;0.002025462962962963;0.002025462962962963;0.009837962962962963;0.0028935185185185184;0.001736111111111111
2018-11-17 00:00;0.052083333333333336;0.027777777777777776;0.02256944444444444;0.04861111111111111;0.006076388888888889;0.006076388888888889;0.029513888888888888;0.008680555555555554;0.005208333333333333
2018-11-18 00:00;0.017361111111111112;0.009259259259259259;0.007523148148148148;0.016203703703703703;0.002025462962962963;0.002025462962962963;0.009837962962962963;0.0028935185185185184;0.001736111111111111
2018-11-19 00:00;0.052083333333333336;0.027777777777777776;0.02256944444444444;0.04861111111111111;0.006076388888888889;0.006076388888888889;0.029513888888888888;0.008680555555555554;0.005208333333333333
