Tijdstip;IN_DEBIET;UIT_DEBIET;ATMOSFEER_DEBIET;WATERSTAND_VERANDERING_DEBIET;BALANS
;m3/s;m3/s;m3/s;m3/s;m3/s
2018-04-15 00:00;19.575;44.28169444444445;-2.847800925925926;-27.25472685185186;-0.2997685185185155
2018-04-16 00:00;19.552;17.003967592592588;-2.847800925925926;0.0;-0.29976851851851416
2018-04-17 00:00;19.266;16.717967592592586;-2.847800925925926;0.0;-0.29976851851851416
2018-04-18 00:00;20.198999999999998;17.78869907407407;-2.693865740740741;2.3892603430699083e-15;-0.28356481481481594
2018-04-19 00:00;18.3;17.26701388888889;-1.1545138888888888;-2.3892603430699083e-15;-0.12152777777777574
2018-04-20 00:00;19.098000000000003;17.16975925925926;-2.155092592592593;2.3892603430699083e-15;-0.22685185185185136
2018-04-21 00:00;18.11;16.35392361111111;-1.962673611111111;0.0;-0.20659722222222165
2018-04-22 00:00;18.687;16.276699074074074;-2.693865740740741;2.3892603430699083e-15;-0.28356481481481594
2018-04-23 00:00;18.895;16.48469907407408;-2.693865740740741;-4.7785206861398165e-15;-0.2835648148148159
2018-04-24 00:00;17.319;16.4;-1.8472222222222223;-0.7337777777777759;-0.19444444444444597
2018-04-25 00:00;17.903;18.753134259259255;1.7702546296296295;0.7337777777777782;0.1863425925925949
2018-04-26 00:00;17.541;26.052805555555558;9.513194444444446;-2.3892603430699083e-15;1.0013888888888907
2018-04-27 00:00;16.347;18.378539351851853;2.2705439814814814;4.7785206861398165e-15;0.23900462962962543
2018-04-28 00:00;18.39;17.59804398148148;-0.8851273148148145;-2.3892603430699083e-15;-0.09317129629629312
2018-04-29 00:00;19.339;17.996118055555556;-1.5008680555555554;-2.3892603430699083e-15;-0.1579861111111101
2018-04-30 00:00;19.401;18.953372685185183;-0.5002893518518517;0.0;-0.05266203703703509
2018-05-01 00:00;17.072;17.071999999999996;-3.4180477378505987e-16;2.3892603430699083e-15;8.216485619455327e-16
2018-05-02 00:00;18.006;19.693210648148145;1.8857060185185182;0.0;0.1984953703703729
2018-05-03 00:00;19.622999999999998;17.24713194444444;-2.655381944444445;0.0;-0.27951388888888795
2018-05-04 00:00;20.253;17.154041666666664;-3.463541666666668;2.3892603430699083e-15;-0.36458333333333454
2018-05-05 00:00;18.25;19.076388888888893;0.9236111111111112;-4.7785206861398165e-15;0.0972222222222231
2018-05-06 00:00;18.865;17.487685185185182;-1.5393518518518523;0.0;-0.16203703703703565
2018-05-07 00:00;17.784999999999997;16.4;-2.9247685185185186;-1.2318981481481504;-0.30787037037037024
2018-05-08 00:00;15.687;16.4;-2.2320601851851847;-2.71010648148148;-0.23495370370370372
2018-05-09 00:00;17.505000000000003;16.4;-1.5393518518518523;-0.2723148148148108;-0.16203703703703753
2018-05-10 00:00;18.637;15.430762602185185;-2.9247685185185186;0.5893392496666684;-0.30787037037037146
2018-05-11 00:00;17.808000000000003;17.97063554596297;4.233217592592594;3.624980194777775;0.4456018518518521
2018-05-12 00:00;18.553;24.95751388888889;7.157986111111112;2.3892603430699083e-15;0.7534722222222199
2018-05-13 00:00;21.405;20.19984953703704;-1.3469328703703702;0.0;-0.14178240740740833
2018-05-14 00:00;17.351;19.10707638888889;1.9626736111111116;-4.7785206861398165e-15;0.2065972222222271
2018-05-15 00:00;16.799;42.52035416666666;-2.039641203703704;-27.5462962962963;-0.21469907407405842
2018-05-16 00:00;10.5075;16.4;-2.155092592592593;-7.82074074074074;-0.22685185185185208
2018-05-17 00:00;18.659999999999997;16.4;2.3859953703703702;4.394837962962959;0.2511574074074092
2018-05-18 00:00;23.476;19.568037037037033;-0.538773148148148;3.42590277777778;-0.056712962962962354
2018-05-19 00:00;19.614;21.163479166666665;1.731770833333334;-2.3892603430699083e-15;0.18229166666667201
2018-05-20 00:00;19.714000000000002;24.328004629629632;5.156828703703702;0.0;0.5428240740740726
2018-05-21 00:00;16.568;16.430268518518517;-0.15393518518518529;4.7785206861398165e-15;-0.016203703703705555
2018-05-22 00:00;16.175;18.791898148148153;2.924768518518519;-2.3892603430699083e-15;0.3078703703703691
2018-05-23 00:00;18.287999999999997;26.551888888888882;9.23611111111111;0.0;0.972222222222225
