Tijdstip;I -> II;II -> III;III -> V;IV -> III;V -> VI;VI -> VII;VII -> VIII;VIII -> IX;IV -> X
;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s
2018-04-27 00:00;17.70215277777778;16.63230092592593;8.383002846592595;-8.471230949703704;6.942754004000002;5.502505161407409;3.892725068814816;1.9780838651111121;8.949240208962962
2018-04-28 00:00;18.208347222222223;17.58386574074074;8.300559065574076;-9.196790471462961;6.777266241500001;5.253973417425927;3.2408368433518535;1.2075613803888905;9.01044787887037
2018-04-29 00:00;17.63745833333333;18.319902777777774;9.911465643666663;-8.261735745222222;8.371969115888884;6.832472588111107;4.7406323103333285;2.6842086992222174;7.945763523
2018-04-30 00:00;16.99215277777778;18.72796759259259;8.545926306222215;-10.133140823407413;7.032760796962956;5.519595287703696;3.5556485284444372;1.5368406580740668;10.027816749333338
2018-05-01 00:00;15.57;16.572;7.757814221544972;-8.814185778455027;6.257814221544972;4.757814221544972;2.857814221544972;0.8578142215449719;8.814185778455027
2018-05-02 00:00;18.07934722222222;18.158199074074073;8.798024216325398;-9.544491987378304;7.347648058917991;5.8972719015105834;4.2383019941031765;2.3091931978068803;9.941482728119045
2018-05-03 00:00;17.688041666666667;18.204597222222223;9.343095375370371;-8.60195323574074;7.773216903148149;6.2033384309259265;3.963928708703704;1.864102319814815;8.042925457962962
2018-05-04 00:00;17.78375;18.555083333333332;8.12180501597186;-10.094736650694806;6.530659182638527;4.939513349305194;2.5968050159718605;0.46659668263852705;9.36556998402814
2018-05-05 00:00;17.564333333333334;18.069444444444443;9.576669758546661;-8.58305246367556;8.100975314102216;6.625280869657772;4.8433364252133275;2.87805864743555;8.777496908120007
2018-05-06 00:00;16.890777777777778;17.83259259259259;10.245728981962957;-7.4364006476666695;8.705219722703697;7.164710463444438;5.067951204185178;3.0100808338148077;7.112326573592595
2018-05-07 00:00;17.724840336134452;16.749621848739494;7.272436974789916;-9.325882352941175;5.731701680672269;4.190966386554622;2.093109243697479;0.034915966386554906;9.0
2018-05-08 00:00;16.870747899159664;15.462613445378151;6.708268907563025;-8.832235294117647;5.2292394957983195;3.7502100840336134;1.9520672268907562;-0.017974789915966544;9.0
2018-05-09 00:00;16.774428571428572;16.577857142857145;7.1971428571428575;-9.260000000000002;5.664642857142857;4.132142857142856;2.074285714285713;0.02785714285714136;9.0
2018-05-10 00:00;17.129704857693742;16.89761411513041;7.762181485126674;-8.785171401671024;6.167880385190944;4.573579285255215;2.2155453712816695;0.08082951423062679;8.030762602185185
2018-05-11 00:00;17.08600055780579;17.37086752196888;8.647185922099757;-8.741448508251631;7.151969320510432;5.656752718921107;3.779986368344388;1.786819794645353;8.779715695537035
2018-05-12 00:00;19.332583333333332;20.528694444444444;12.292136318760942;-8.93621090346128;10.980504374316498;9.668872429872053;8.683802985427608;6.95290020764983;10.443155347905725
2018-05-13 00:00;20.167180555555557;20.43914351851852;12.037492895757577;-8.26999553016835;10.502047293905726;8.966601692053874;6.894437340202022;4.843800766127948;7.986430715353536
2018-05-14 00:00;18.003708333333332;17.529819444444442;9.449260581173128;-8.272399141049092;8.000909886728683;6.552559192284239;4.903427247839795;2.977211970062017;8.685593585493539
2018-05-15 00:00;23.203375;26.24170833333333;25.244012276752798;-3.8075918899138665;24.500522693419466;23.757033110086134;25.5315122767528;24.612241443419467;9.8596752232472
